DiseaseID	DiseaseName	SourceName	SourceID
UMLS:C4476665	Triggered by hyperventilation	Human Phenotype Ontology	HP:0025218
UMLS:C4476666	Triggered by vaccination	Human Phenotype Ontology	HP:0025219
UMLS:C4476667	Triggered by menstruation	Human Phenotype Ontology	HP:0025220
UMLS:C4476668	Triggered by pregnancy	Human Phenotype Ontology	HP:0025221
UMLS:C4476669	Triggered by sleep deprivation	Human Phenotype Ontology	HP:0025222
UMLS:C4476670	Triggered by smoking	Human Phenotype Ontology	HP:0025223
UMLS:C4476671	Triggered by sodium ingestion	Human Phenotype Ontology	HP:0025224
UMLS:C4476673	Triggered by sound	Human Phenotype Ontology	HP:0025225
UMLS:C4476674	Triggered by stress	Human Phenotype Ontology	HP:0025226
UMLS:C4476675	Triggered by excitement	Human Phenotype Ontology	HP:0025227
UMLS:C4476677	Triggered by sudden movement	Human Phenotype Ontology	HP:0025228
UMLS:C4476678	Triggered by vestibular stimulation	Human Phenotype Ontology	HP:0025229
UMLS:C4476679	Abnormality of synovial bursa morphology	Human Phenotype Ontology	HP:0025231
UMLS:C4476680	Non-rapid eye movement parasomnia	Human Phenotype Ontology	HP:0025235
UMLS:C4476681	Ameliorated by pregnancy	Human Phenotype Ontology	HP:0025255
UMLS:C4476682	Ameliorated by heat	Human Phenotype Ontology	HP:0025256
UMLS:C4476683	Ameliorated by carbohydrate ingestion	Human Phenotype Ontology	HP:0025257
UMLS:C4476684	Abnormal esophagus physiology	Human Phenotype Ontology	HP:0025270
UMLS:C4476685	Abnormality of skin adnexa physiology	Human Phenotype Ontology	HP:0025276
UMLS:C4476686	Cold-induced sweating	Human Phenotype Ontology	HP:0025278
UMLS:C4476687	Sleep-interrupting	Human Phenotype Ontology	HP:0025284
UMLS:C4476688	Aggravated by activity	Human Phenotype Ontology	HP:0025286
UMLS:C4476689	Upper-body predominance	Human Phenotype Ontology	HP:0025290
UMLS:C4476690	Lower-body predominance	Human Phenotype Ontology	HP:0025291
UMLS:C4476691	Distributed along Blaschko lines	Human Phenotype Ontology	HP:0025293
UMLS:C4476692	Dermatomal	Human Phenotype Ontology	HP:0025294
UMLS:C4476693	Herpetiform	Human Phenotype Ontology	HP:0025295
UMLS:C4476694	Quotidian	Human Phenotype Ontology	HP:0025305
UMLS:C4476695	Acute emergence over minutes	Human Phenotype Ontology	HP:0025306
UMLS:C4476696	Acute emergence over hours	Human Phenotype Ontology	HP:0025307
UMLS:C4476697	Acute emergence over days	Human Phenotype Ontology	HP:0025308
UMLS:C4476698	Oval pupil	Human Phenotype Ontology	HP:0025310
UMLS:C4476699	Exacerbated by head trauma	Human Phenotype Ontology	HP:0025315
UMLS:C4476700	Leakage of dye on fundus fluorescein angiography	Human Phenotype Ontology	HP:0025320
UMLS:C4476701	Abnormal arterial physiology	Human Phenotype Ontology	HP:0025323
UMLS:C4476702	Decreased renal parenchymal thickness	Human Phenotype Ontology	HP:0025327
UMLS:C4476703	Anti-glutamic acid decarboxylase antibody positivity	Human Phenotype Ontology	HP:0025329
UMLS:C4476704	Downgaze palsy	Human Phenotype Ontology	HP:0025330
UMLS:C4476705	Upgaze palsy	Human Phenotype Ontology	HP:0025331
UMLS:C4476706	Abnormality of foot cortical bone	Human Phenotype Ontology	HP:0025332
UMLS:C4476707	Cortical thinning of foot bones	Human Phenotype Ontology	HP:0025333
UMLS:C4476708	Triggered by emotion	Human Phenotype Ontology	HP:0025334
UMLS:C4476709	Delayed ability to stand	Human Phenotype Ontology	HP:0025335
UMLS:C4476710	Delayed ability to sit	Human Phenotype Ontology	HP:0025336
UMLS:C4476711	Circumlimbal hyperemia	Human Phenotype Ontology	HP:0025338
UMLS:C4476712	Superficial episcleral hyperemia	Human Phenotype Ontology	HP:0025339
UMLS:C4476713	Deep episcleral hyperemia	Human Phenotype Ontology	HP:0025340
UMLS:C4476714	Interlobular bile duct destruction	Human Phenotype Ontology	HP:0025344
UMLS:C4476715	Abnormality of circulating beta-2-microglobulin level	Human Phenotype Ontology	HP:0025345
UMLS:C4476716	Increased circulating beta-2-microglobulin level	Human Phenotype Ontology	HP:0025346
UMLS:C4476717	Decreased circulating beta-2-microglobulin level	Human Phenotype Ontology	HP:0025347
UMLS:C4476718	Abnormality of the corneal limbus	Human Phenotype Ontology	HP:0025348
UMLS:C4476719	Limbal edema	Human Phenotype Ontology	HP:0025349
UMLS:C4476720	Giant conjunctival papillae	Human Phenotype Ontology	HP:0025350
UMLS:C4476721	Recurrent interdigital mycosis	Human Phenotype Ontology	HP:0025351
UMLS:C4476722	Autosomal dominant germline de novo mutation	Human Phenotype Ontology	HP:0025352
UMLS:C4476723	Anti-multiple nuclear dots antibody positivity	Human Phenotype Ontology	HP:0025353
UMLS:C4476724	Abnormal cellular phenotype	Human Phenotype Ontology	HP:0025354
UMLS:C4476727	Erratic myoclonus	Human Phenotype Ontology	HP:0025357
UMLS:C4476728	Polygonal renal calices	Human Phenotype Ontology	HP:0025359
UMLS:C4476729	Polycalycosis	Human Phenotype Ontology	HP:0025360
UMLS:C4476730	Abnormality of medullary pyramid morphology	Human Phenotype Ontology	HP:0025361
UMLS:C4476731	Renal medullary pyramid hypoplasia	Human Phenotype Ontology	HP:0025362
UMLS:C4476732	Glomerular endocapillary hypercellularity	Human Phenotype Ontology	HP:0025363
UMLS:C4476733	Glomerular extracapillary hypercellularity	Human Phenotype Ontology	HP:0025364
UMLS:C4476734	Abnormality of growth plate morphology	Human Phenotype Ontology	HP:0025368
UMLS:C4476735	Thick growth plates	Human Phenotype Ontology	HP:0025369
UMLS:C4476736	Abnormal ossification of the sacrum	Human Phenotype Ontology	HP:0025370
UMLS:C4476737	Delayed ossification of the sacrum	Human Phenotype Ontology	HP:0025371
UMLS:C4476738	Interictal EEG abnormality	Human Phenotype Ontology	HP:0025373
UMLS:C4476739	Duplicated odontoid process	Human Phenotype Ontology	HP:0025374
UMLS:C4476740	Orthotopic os odontoideum	Human Phenotype Ontology	HP:0025375
UMLS:C4476741	Hyperglutaminuria	Human Phenotype Ontology	HP:0025376
UMLS:C4476742	Triggered by exertion	Human Phenotype Ontology	HP:0025377
UMLS:C4476743	Anti-thyroid peroxidase antibody positivity	Human Phenotype Ontology	HP:0025379
UMLS:C4476744	Anti-pituitary antibody positivity	Human Phenotype Ontology	HP:0025381
UMLS:C4476745	Diet-resistant subcutaneous adipose tissue	Human Phenotype Ontology	HP:0025384
UMLS:C4476746	Diet-resistant subcutaneous adipose tissue below waist	Human Phenotype Ontology	HP:0025385
UMLS:C4476747	Pulmonary interstitial high-resolution computed tomography abnormality	Human Phenotype Ontology	HP:0025389
UMLS:C4476748	Reticular pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025390
UMLS:C4476749	Crazy paving pattern	Human Phenotype Ontology	HP:0025391
UMLS:C4476750	Nodular pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025392
UMLS:C4476751	Reticulonodular pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025393
UMLS:C4476752	Cystic pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025394
UMLS:C4476753	Combined cystic and ground-glass pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025395
UMLS:C4476754	Decreased attenuation pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025396
UMLS:C4476755	Mosaic attenuation pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025397
UMLS:C4476756	Nodular-perilymphatic pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025398
UMLS:C4476757	Nodular-centrilobular with tree-in-bud pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025399
UMLS:C4476758	Nodular-random pattern on pulmonary HRCT	Human Phenotype Ontology	HP:0025400
UMLS:C4476759	Stooped posture	Human Phenotype Ontology	HP:0025403
UMLS:C4476760	Visual fixation instability	Human Phenotype Ontology	HP:0025405
UMLS:C4476761	Abnormal spleen morphology	Human Phenotype Ontology	HP:0025408
UMLS:C4476762	Abnormal spleen physiology	Human Phenotype Ontology	HP:0025409
UMLS:C4476763	Fossa navicularis urethral stricture	Human Phenotype Ontology	HP:0025413
UMLS:C4476764	Pendulous urethral stricture	Human Phenotype Ontology	HP:0025414
UMLS:C4476765	Bulbar urethral stricture	Human Phenotype Ontology	HP:0025415
UMLS:C4476766	Patulous urethra	Human Phenotype Ontology	HP:0025417
UMLS:C4476767	Diffuse alveolar hemorrhage	MONDO	MONDO:0019540
UMLS:C4476768	Abnormal larynx morphology	Human Phenotype Ontology	HP:0025423
UMLS:C4476769	Abnormal larynx physiology	Human Phenotype Ontology	HP:0025424
UMLS:C4476770	Abnormal bronchus morphology	Human Phenotype Ontology	HP:0025426
UMLS:C4476771	Abnormal bronchus physiology	Human Phenotype Ontology	HP:0025427
UMLS:C4476772	Staccato cry	Human Phenotype Ontology	HP:0025431
UMLS:C4476773	Decreased lecithin cholesterol acyl transferase level	Human Phenotype Ontology	HP:0025433
UMLS:C4476774	Reduced hemolytic complement activity	Human Phenotype Ontology	HP:0025434
UMLS:C4476775	Elevated serum 11-deoxycortisol	Human Phenotype Ontology	HP:0025436
UMLS:C4476776	Macrocephalic sperm head	Human Phenotype Ontology	HP:0025437
UMLS:C4476777	Warm reactive autoantibody positivity	Human Phenotype Ontology	HP:0025440
UMLS:C4476778	Achilles tendon calcification	Human Phenotype Ontology	HP:0025441
UMLS:C4476779	Abnormal cardiac atrial physiology	Human Phenotype Ontology	HP:0025443
UMLS:C4476780	Reduced amygdala volume	Human Phenotype Ontology	HP:0025444
UMLS:C4476781	Morphological abnormality of the papillary muscles	Human Phenotype Ontology	HP:0025445
UMLS:C4476782	Anomalous insertion of papillary muscle directly into anterior mitral leaflet	Human Phenotype Ontology	HP:0025446
UMLS:C4476783	Displacement of the papillary muscles	Human Phenotype Ontology	HP:0025447
UMLS:C4476784	Anterior displacement of the papillary muscles	Human Phenotype Ontology	HP:0025448
UMLS:C4476785	Apically displaced anterolateral papillary muscle	Human Phenotype Ontology	HP:0025449
UMLS:C4476786	Testicular adrenal rest tumor	Human Phenotype Ontology	HP:0025451
UMLS:C4476787	Abnormal CSF metabolite concentration	Human Phenotype Ontology	HP:0025454
UMLS:C4476788	Decreased CSF 5-hydroxyindolacetic acid	Human Phenotype Ontology	HP:0025455
UMLS:C4476789	Abnormal CSF protein level	Human Phenotype Ontology	HP:0025456
UMLS:C4476790	Decreased CSF protein	Human Phenotype Ontology	HP:0025457
UMLS:C4476791	Increased CSF/serum albumin ratio	Human Phenotype Ontology	HP:0025459
UMLS:C4476792	High myoinositol in brain by MRS	Human Phenotype Ontology	HP:0025460
UMLS:C4476793	Abnormal cell morphology	Human Phenotype Ontology	HP:0025461
UMLS:C4476795	Abnormality of redox activity	Human Phenotype Ontology	HP:0025463
UMLS:C4476796	Increased reactive oxygen species production	Human Phenotype Ontology	HP:0025464
UMLS:C4476797	Abnormal circulating beta globulin level	Human Phenotype Ontology	HP:0025465
UMLS:C4476798	Beta 2-microglobulinuria	Human Phenotype Ontology	HP:0025466
UMLS:C4476799	Congenital panfollicular nevus	MONDO	MONDO:0015341
UMLS:C4476800	Recurrent plantar mycosis	Human Phenotype Ontology	HP:0025472
UMLS:C4476803	Positive perchlorate discharge test	Human Phenotype Ontology	HP:0025482
UMLS:C4476804	Abnormal circulating thyroglobulin level	Human Phenotype Ontology	HP:0025483
UMLS:C4476805	Increased circulating thyroglobulin level	Human Phenotype Ontology	HP:0025484
UMLS:C4476806	Fused labia majora	Human Phenotype Ontology	HP:0025486
UMLS:C4476807	Abnormality of bladder morphology	Human Phenotype Ontology	HP:0025487
UMLS:C4476808	Microcoria	Human Phenotype Ontology	HP:0025492
UMLS:C4476809	Palmoplantar erythema	Human Phenotype Ontology	HP:0025493
UMLS:C4476810	Coated aorta	Human Phenotype Ontology	HP:0025494
UMLS:C4476811	Descending aorta hypoplasia	Human Phenotype Ontology	HP:0025495
UMLS:C4476812	Abnormal coronary artery physiology	Human Phenotype Ontology	HP:0025496
UMLS:C4476813	Class I obesity	Human Phenotype Ontology	HP:0025499
UMLS:C4476814	Anomalous coronary artery arising from the opposite sinus	Human Phenotype Ontology	HP:0025503
UMLS:C4476815	Anomalous origin of the circumflex artery from the right sinus of Valsalva	Human Phenotype Ontology	HP:0025505
UMLS:C4476816	Coronary artery sandwich anomaly	Human Phenotype Ontology	HP:0025506
UMLS:C4476818	Nevus sebaceus	Human Phenotype Ontology	HP:0025511
UMLS:C4476819	Skin-colored papule	Human Phenotype Ontology	HP:0025512
UMLS:C4476820	Delayed thelarche	Human Phenotype Ontology	HP:0025515
UMLS:C4476821	Coronary-pulmonary artery fistula	Human Phenotype Ontology	HP:0025516
UMLS:C4476822	Hypoplastic hippocampus	Human Phenotype Ontology	HP:0025517
UMLS:C4476823	Visual gaze preference	Human Phenotype Ontology	HP:0025518
UMLS:C4476824	Increased body fat percentage	Human Phenotype Ontology	HP:0025521
UMLS:C4476825	Elongated chordae tendinae of the mitral valve	Human Phenotype Ontology	HP:0025522
UMLS:C4476826	Abnormal morphology of the chordae tendinae of the mitral valve	Human Phenotype Ontology	HP:0025523
UMLS:C4476827	Palmoplantar scaling skin	Human Phenotype Ontology	HP:0025524
UMLS:C4476829	Scaling skin on fingertip	Human Phenotype Ontology	HP:0025525
UMLS:C4476830	Psoriasiform lesion	Human Phenotype Ontology	HP:0025526
UMLS:C4476832	Serpiginous cutaneous lesion	Human Phenotype Ontology	HP:0025527
UMLS:C4476833	Annular cutaneous lesion	Human Phenotype Ontology	HP:0025528
UMLS:C4476834	Xanthomas of the palmar creases	Human Phenotype Ontology	HP:0025530
UMLS:C4476835	Harlequin phenomenon	Human Phenotype Ontology	HP:0025531
UMLS:C4476836	Positive pathergy test	Human Phenotype Ontology	HP:0025532
UMLS:C4476837	Shawl sign	Human Phenotype Ontology	HP:0025535
UMLS:C4476838	V-sign	Human Phenotype Ontology	HP:0025536
UMLS:C4476839	Abnormal B cell subset distribution	Human Phenotype Ontology	HP:0025539
UMLS:C4476840	Abnormal T cell subset distribution	Human Phenotype Ontology	HP:0025540
UMLS:C4476844	Dilatation of the ductus arteriosus	Human Phenotype Ontology	HP:0030745
UMLS:C4476848	Low 1-minute APGAR score	Human Phenotype Ontology	HP:0030918
UMLS:C4476849	Low 5-minute APGAR score	Human Phenotype Ontology	HP:0030919
UMLS:C4476850	5-minute APGAR score of 0	Human Phenotype Ontology	HP:0030920
UMLS:C4476851	5-minute APGAR score of 1	Human Phenotype Ontology	HP:0030921
UMLS:C4476852	5-minute APGAR score of 2	Human Phenotype Ontology	HP:0030922
UMLS:C4476853	5-minute APGAR score of 3	Human Phenotype Ontology	HP:0030923
UMLS:C4476854	5-minute APGAR score of 4	Human Phenotype Ontology	HP:0030924
UMLS:C4476855	5-minute APGAR score of 5	Human Phenotype Ontology	HP:0030925
UMLS:C4476856	5-minute APGAR score of 6	Human Phenotype Ontology	HP:0030926
UMLS:C4476857	1-minute APGAR score of 0	Human Phenotype Ontology	HP:0030927
UMLS:C4476858	1-minute APGAR score of 1	Human Phenotype Ontology	HP:0030928
UMLS:C4476859	1-minute APGAR score of 2	Human Phenotype Ontology	HP:0030929
UMLS:C4476860	1-minute APGAR score of 3	Human Phenotype Ontology	HP:0030930
UMLS:C4476861	1-minute APGAR score of 4	Human Phenotype Ontology	HP:0030931
UMLS:C4476862	1-minute APGAR score of 5	Human Phenotype Ontology	HP:0030932
UMLS:C4476863	1-minute APGAR score of 6	Human Phenotype Ontology	HP:0030933
UMLS:C4476864	Abnormality of intestinal smooth muscle morphology	Human Phenotype Ontology	HP:0030935
UMLS:C4476865	Abnormal layering of muscularis propria	Human Phenotype Ontology	HP:0030936
UMLS:C4476866	Fibrotic muscularis propria	Human Phenotype Ontology	HP:0030937
UMLS:C4476867	Enteric intraneuronal nuclear inclusion bodies	Human Phenotype Ontology	HP:0030938
UMLS:C4476868	Palpebral thickening	Human Phenotype Ontology	HP:0030939
UMLS:C4476869	Elevated gamma-glutamyltransferase level	Human Phenotype Ontology	HP:0030948
UMLS:C4476870	Glomerular deposits	Human Phenotype Ontology	HP:0030949
UMLS:C4476871	Birdshot choroidal lesions	Human Phenotype Ontology	HP:0030952
UMLS:C4476872	Abnormality of cardiovascular system electrophysiology	Human Phenotype Ontology	HP:0030956
UMLS:C4476874	Membranous ventricular septal aneurysm	Human Phenotype Ontology	HP:0030958
UMLS:C4476876	Muscular ventricular septal aneurysm	Human Phenotype Ontology	HP:0030959
UMLS:C4476878	Abnormal morphology of the great vessels	Human Phenotype Ontology	HP:0030962
UMLS:C4476880	Abnormal aortic physiology	Human Phenotype Ontology	HP:0030964
UMLS:C4476881	Abnormal pulmonary artery morphology	Human Phenotype Ontology	HP:0030966
UMLS:C4476882	Abnormal pulmonary artery physiology	Human Phenotype Ontology	HP:0030967
UMLS:C4476883	Abnormal pulmonary vein morphology	Human Phenotype Ontology	HP:0030968
UMLS:C4476884	Abnormal pulmonary vein physiology	Human Phenotype Ontology	HP:0030969
UMLS:C4476885	Abnormal vena cava physiology	Human Phenotype Ontology	HP:0030970
UMLS:C4476886	Abnormal vena cava morphology	Human Phenotype Ontology	HP:0005345
UMLS:C4476887	Abnormal systemic blood pressure	Human Phenotype Ontology	HP:0030972
UMLS:C4476888	Pontine tegmental cap	Human Phenotype Ontology	HP:0030975
UMLS:C4476889	Abnormal factor VIII activity	Human Phenotype Ontology	HP:0030976
UMLS:C4476890	Increased factor VIII activity	Human Phenotype Ontology	HP:0030977
UMLS:C4476891	Decreased CSF/serum albumin ratio	Human Phenotype Ontology	HP:0030978
UMLS:C4476892	Dilatation of large choroidal vessels	Human Phenotype Ontology	HP:0030979
UMLS:C4476893	Reduced brain glutamine level by MRS	Human Phenotype Ontology	HP:0030980
UMLS:C4476894	Abnormal CSF/serum albumin ratio	Human Phenotype Ontology	HP:0030981
UMLS:C4476895	Decreased serum bile acid concentration	Human Phenotype Ontology	HP:0030985
UMLS:C4476896	Biliary epithelial hyperplasia	Human Phenotype Ontology	HP:0030986
UMLS:C4476897	Granulomatous cholangitis	Human Phenotype Ontology	HP:0030988
UMLS:C4476898	Lymphoid cholangitis	Human Phenotype Ontology	HP:0030989
UMLS:C4476899	Pleomorphic cholangitis	Human Phenotype Ontology	HP:0030990
UMLS:C4476900	Abnormal pancreatic duct morphology	Human Phenotype Ontology	HP:0030992
UMLS:C4476901	Duplication of pancreatic duct	Human Phenotype Ontology	HP:0030993
UMLS:C4476902	Abnormal vestibular saccule morphology	Human Phenotype Ontology	HP:0030999
UMLS:C4476903	Vestibular saccular degeneration	Human Phenotype Ontology	HP:0031000
UMLS:C4476904	Minifascicle formation	Human Phenotype Ontology	HP:0031001
UMLS:C4476905	Hemiareflexia	Human Phenotype Ontology	HP:0031004
UMLS:C4476906	Orofacial action-specific dystonia induced by speech	Human Phenotype Ontology	HP:0031007
UMLS:C4476908	Hyperphalangy of the 3rd finger	Human Phenotype Ontology	HP:0031010
UMLS:C4476910	Thin-cap fibroatheroma	Human Phenotype Ontology	HP:0031012
UMLS:C4476911	Intrahepatic portal vein sclerosis	Human Phenotype Ontology	HP:0031015
UMLS:C4476913	Alternating radiolucent and radiodense metaphyseal lines	Human Phenotype Ontology	HP:0031016
UMLS:C4476915	Swiss cheese atrial septal defect	Human Phenotype Ontology	HP:0031017
UMLS:C4476916	Pyknotic bone marrow neutrophils	Human Phenotype Ontology	HP:0031019
UMLS:C4476917	Elevated carcinoembryonic antigen level	Human Phenotype Ontology	HP:0031029
UMLS:C4476918	Elevated carcinoma antigen 125 level	Human Phenotype Ontology	HP:0031030
UMLS:C4476919	Abnormal retinol-binding protein level	Human Phenotype Ontology	HP:0031031
UMLS:C4476920	Decreased retinol-binding protein level	Human Phenotype Ontology	HP:0031032
UMLS:C4476921	Impaired urinary acidification	Human Phenotype Ontology	HP:0031033
UMLS:C4476922	Abnormal insulin like growth factor binding protein acid labile subunit level	Human Phenotype Ontology	HP:0031034
UMLS:C4476923	Reduced growth-hormone binding protein level	Human Phenotype Ontology	HP:0031036
UMLS:C4476924	Reduced insulin-like factor 3 level	Human Phenotype Ontology	HP:0031037
UMLS:C4476925	Early spermatogenesis maturation arrest	Human Phenotype Ontology	HP:0031039
UMLS:C4476926	Late spermatogenesis maturation arrest	Human Phenotype Ontology	HP:0031040
UMLS:C4476927	Acral blistering	Human Phenotype Ontology	HP:0031045
