DiseaseID	GeneID  AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	DiseaseMIM	LastUpdated	a	LastModified	Category
MONDO:0017496				Congenital absence of thigh and lower leg with foot present, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017497				Congenital absence of thigh and lower leg with foot present, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017498				Congenital absence of both forearm and hand, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017499				Congenital absence of both forearm and hand, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017500				Congenital absence of both lower leg and foot, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017501				Congenital absence of both lower leg and foot, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017502				Acheiria, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017503				Acheiria, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017504				Apodia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017505				Apodia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017506				Congenital absence/hypoplasia of thumb, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017507				Congenital absence/hypoplasia of thumb, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017508				Congenital absence/hypoplasia of fingers excluding thumb, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017509				Adactyly of foot, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017510				Adactyly of foot, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017511				Split hand, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017512				Split hand, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017513				Split foot, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017514				Split foot, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017515				Brachydactyly of fingers, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017516				Brachydactyly of fingers, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017517				Brachydactyly of toes, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017518				Brachydactyly of toes, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017519				Symbrachydactyly of hand and foot, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017520				Symbrachydactyly of hand and foot, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017521				Hyperphalangy, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017522				Hyperphalangy, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017523				Polydactyly of a biphalangeal thumb, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017524				Polydactyly of a biphalangeal thumb, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017525				Polydactyly of a triphalangeal thumb, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017526				Polydactyly of a triphalangeal thumb, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017527				Polydactyly of an index finger, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017528				Polydactyly of an index finger, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017529				Polysyndactyly, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017530				Polysyndactyly, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017531				Postaxial polydactyly type A, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017532				Postaxial polydactyly type A, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017533				Postaxial polydactyly type B, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017534				Postaxial polydactyly type B, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017535				Central polydactyly of fingers, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017536				Central polydactyly of fingers, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017537				Preaxial polydactyly of toes, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017538				Preaxial polydactyly of toes, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017543			CN203275	Zygodactyly type 2	MONDO				17 Apr 2020	Disease
MONDO:0017544			CN203276	Zygodactyly type 3	MONDO				17 Apr 2020	Disease
MONDO:0017545			CN203277	Zygodactyly type 4	MONDO				17 Apr 2020	Disease
MONDO:0017546			CN203282	Congenital vertical talus, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017547			C1860446	Congenital vertical talus, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017548				Humero-radio-ulnar synostosis, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017549				Humero-radio-ulnar synostosis, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017550				Humero-radial synostosis, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017551				Humero-radial synostosis, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017552			CN203288	Humero-ulnar synostosis, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017553			C5438980	Humero-ulnar synostosis, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017554			CN203290	Radio-ulnar synostosis, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017555			CN203291	Radio-ulnar synostosis, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017556				Madelung deformity, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017557				Madelung deformity, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017558			CN203294	Congenital elbow dislocation, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017559			CN203295	Congenital elbow dislocation, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017560			C0152235	Congenital genu recurvatum	MONDO				17 Apr 2020	Disease
MONDO:0017561			CN203297	Congenital genu flexum	MONDO				17 Apr 2020	Disease
MONDO:0017562				Congenital patella dislocation, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017563				Congenital patella dislocation, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017564				Macrodactyly of fingers, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017565			CN260710	Macrodactyly of fingers, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017566				Macrodactyly of toes, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017567			C5437810	Macrodactyly of toes, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017568			C2931761	Prata-Liberal-Goncalves syndrome	MONDO				07 Jun 2020	Disease
MONDO:0017570			C0272187	Leukocyte adhesion deficiency	MONDO				16 Feb 2016	Disease
MONDO:0017571			C1866398	Proteus-like syndrome	MONDO				16 Feb 2016	Disease
MONDO:0017572			C0014061	Tick-borne encephalitis	MONDO				16 Feb 2016	Infectious disease
MONDO:0017573			CN203326	46,XX disorder of sex development-anorectal anomalies syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017574			C1864223	Chronic intestinal pseudoobstruction	MONDO				16 Feb 2016	Disease
MONDO:0017575			CN918676	Mitochondrial neurogastrointestinal encephalomyopathy	MONDO				06 Apr 2018	Disease
MONDO:0017576			C2936403	46,XX disorder of sex development	MONDO				22 Jan 2021	Disease
MONDO:0017577			C2931542	Spontaneous periodic hypothermia	MONDO				16 Feb 2016	Disease
MONDO:0017578			CN227150	Disorder of thiamine metabolism and transport	MONDO				17 Apr 2020	Disease
MONDO:0017580			C4749508	11p15.4 microduplication syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017581			C4751112	Familial infantile gigantism	MONDO				22 Jan 2021	Disease
MONDO:0017583			CN203387	Mirror polydactyly-vertebral segmentation-limbs defects syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017584			CN203388	Sagliker syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017585			CN203391	Painful orbital and systemic neurofibromas-marfanoid habitus syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017586			C4751108	Onychocytic matricoma	MONDO				17 Apr 2020	Disease
MONDO:0017587			C4751078	Onychomatricoma	MONDO				17 Apr 2020	Disease
MONDO:0017589			C4749906	Follicular cholangitis and pancreatitis	MONDO				17 Apr 2020	Disease
MONDO:0017591			C4049343	Combined pulmonary fibrosis-emphysema syndrome	MONDO				04 Jun 2020	Disease
MONDO:0017592			C0854511	Staphylococcal toxemia	MONDO				04 Jun 2020	Infectious disease
MONDO:0017593		ALS2	C3468114	Juvenile amyotrophic lateral sclerosis	MONDO		24 Dec 2016			
MONDO:0017594			C5419078	Indolent B-cell non-Hodgkin lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017595			CN227152	Aggressive B-cell non-Hodgkin lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017596			CN294100	Diffuse large B-cell lymphoma of the central nervous system	MONDO				22 Jan 2021	Disease
MONDO:0017597			C1321547	T-cell/histiocyte rich large B cell lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017598			C1301362	Primary cutaneous anaplastic large cell lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017599			C2699508	Splenic diffuse red pulp small B-cell lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017600			C0349633	Hairy cell leukemia variant	MONDO				17 Apr 2020	Disease
MONDO:0017601			CN229096	Diffuse large B-cell lymphoma with chronic inflammation	MONDO				17 Apr 2020	Disease
MONDO:0017602			C1332079	ALK-positive anaplastic large cell lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017603			C1332078	ALK-negative anaplastic large cell lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017604			C1367654	Marginal zone lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017606			C0017409	Facial nerve palsy due to herpes zoster infection	MONDO				04 Jun 2020	Infectious disease
MONDO:0017607	VANGL1		C1838568	Caudal regression sequence	MONDO	600145.0	Apr 17 2020			
MONDO:0017609		ACE	C0266313	Renal tubular dysgenesis	MONDO		19 Apr 2022			
MONDO:0017610		KRT14	C0079298	Epidermolysis bullosa simplex	MONDO		16 Feb 2016			
MONDO:0017612		LAMA3	C0079301	Junctional epidermolysis bullosa	MONDO		22 Apr 2020			
MONDO:0017613				Intellectual disability-hypotonia-skin hyperpigmentation syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017614			C0796264	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017615		PRRT2	CN263078	Benign familial infantile epilepsy	MONDO		19 Apr 2022			
MONDO:0017616				X-linked intellectual disability, Schutz type	MONDO				17 Apr 2020	Disease
MONDO:0017617			C5191336	Acquired adult-onset immunodeficiency	MONDO				17 Apr 2020	Disease
MONDO:0017618			CN203502	Congenital sucrase-isomaltase deficiency with starch intolerance	MONDO				17 Apr 2020	Disease
MONDO:0017619			CN203503	Congenital sucrase-isomaltase deficiency with minimal starch tolerance	MONDO				17 Apr 2020	Disease
MONDO:0017620			CN203504	Congenital sucrase-isomaltase deficiency without starch intolerance	MONDO				17 Apr 2020	Disease
MONDO:0017621			CN203505	Congenital sucrase-isomaltase deficiency with starch and lactose intolerance	MONDO				17 Apr 2020	Disease
MONDO:0017622			CN203506	Congenital sucrase-isomaltase deficiency without sucrose intolerance	MONDO				17 Apr 2020	Disease
MONDO:0017623	PTEN		C1959582	PTEN hamartoma tumor syndrome	MONDO		Feb 16 2016			
MONDO:0017624			CN203511	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	MONDO				17 Apr 2020	Disease
MONDO:0017625			CN227163	Familial primary hypomagnesemia with hypocalcuria	MONDO				17 Apr 2020	Disease
MONDO:0017626			CN227164	Familial primary hypomagnesemia with normocalcuria	MONDO				17 Apr 2020	Disease
MONDO:0017627			C4302592	Congenital hereditary facial paralysis-variable hearing loss syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017628			C0027123	Myospherulosis	MONDO				17 Apr 2020	Disease
MONDO:0017629			C5190631	Sodium channelopathy-related small fiber neuropathy	MONDO				01 Feb 2018	Finding
MONDO:0017630				X-linked complicated spastic paraplegia type 1	MONDO				17 Apr 2020	Disease
MONDO:0017631			C0750952	Rare tumor of gallbladder and extrahepatic biliary tract	MONDO				17 Apr 2020	Disease
MONDO:0017633			CN227165	Rare intoxication due to medical products	MONDO				17 Apr 2020	Disease
MONDO:0017634			C0339317	Non-infectious anterior uveitis	MONDO				17 Apr 2020	Disease
MONDO:0017635			CN203530	Parkinsonian syndrome due to neurodegenerative disease	MONDO				17 Apr 2020	Disease
MONDO:0017636			C4545231	Hemiparkinsonism-hemiatrophy syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017637			CN203533	Rare parkinsonian syndrome due to intoxication	MONDO				17 Apr 2020	Disease
MONDO:0017638				Manganese poisoning	MONDO				17 Apr 2020	Disease
MONDO:0017639				Carbon monoxide-induced parkinsonism	MONDO				17 Apr 2020	Disease
MONDO:0017640				Cyanide-induced parkinsonism	MONDO				17 Apr 2020	Disease
MONDO:0017641			CN203537	Miscellaneous movement disorder due to neurodegenerative disease	MONDO				17 Apr 2020	Disease
MONDO:0017642				Intellectual disability-microcephaly-phalangeal-facial abnormalities syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017643			CN227167	Frontotemporal neurodegeneration with movement disorder	MONDO				17 Apr 2020	Disease
MONDO:0017646			CN203538	Neurodegenerative disease with chorea	MONDO				17 Apr 2020	Disease
MONDO:0017647			CN203539	Postinfectious autoimmune disease with chorea	MONDO				17 Apr 2020	Disease
MONDO:0017648				Sydenham chorea	MONDO				23 Apr 2021	Disease
MONDO:0017649			C4510649	Hemidystonia-hemiatrophy syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017651			CN262050	Primary myoclonus	MONDO				17 Apr 2020	Disease
MONDO:0017652			CN203543	Rare disease with myoclonus as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017653			CN261764	Epilepsy and/or ataxia with myoclonus as major feature	MONDO				17 Apr 2020	Disease
MONDO:0017654			CN261847	Non progressive epilepsy and/or ataxia with myoclonus as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017656			C3898226	Motor stereotypies	MONDO				17 Apr 2020	Disease
MONDO:0017657			CN227171	Rare paroxysmal movement disorder	MONDO				17 Apr 2020	Disease
MONDO:0017658		ARHGEF9	C0234166	Hyperekplexia	MONDO		16 Feb 2016			
MONDO:0017659			C5191042	Sporadic hyperekplexia	MONDO				17 Apr 2020	Disease
MONDO:0017661			CN203548	Rare parkinsonian syndrome due to genetic neurodegenerative disease	MONDO				17 Apr 2020	Disease
MONDO:0017662			CN203549	Miscellaneous movement disorder due to genetic neurodegenerative disease	MONDO				17 Apr 2020	Disease
MONDO:0017665			CN203550	Rare genetic disease with myoclonus as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017667			CN229099	Isolated diffuse palmoplantar keratoderma	MONDO				17 Apr 2020	Disease
MONDO:0017668			C4749650	Intellectual disability-short stature-hypertelorism syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017669			CN203554	Disease with diffuse palmoplantar keratoderma as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017670			CN229100	Autosomal dominant diffuse mutilating palmoplantar keratoderma	MONDO				17 Apr 2020	Disease
MONDO:0017671			CN203557	Autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017672			CN301076	Focal palmoplantar keratoderma	MONDO				21 Oct 2021	Disease
MONDO:0017673			CN229102	Isolated focal palmoplantar keratoderma	MONDO				17 Apr 2020	Disease
MONDO:0017674			CN203558	Disease with focal palmoplantar keratoderma as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017676			CN227175	Marginal papular palmoplantar keratoderma	MONDO				17 Apr 2020	Disease
MONDO:0017677			C1302839	Focal acral hyperkeratosis	MONDO				17 Apr 2020	Disease
MONDO:0017678			CN203565	Disease with punctate palmoplantar keratoderma as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017679			CN203566	Autosomal dominant disease associated with punctate palmoplantar keratoderma as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017680			CN203567	Autosomal recessive disease associated with punctate palmoplantar keratoderma as a major feature	MONDO				17 Apr 2020	Disease
MONDO:0017681			CN263144	Erythrokeratoderma variabilis progressiva	MONDO				07 Jun 2020	Disease
MONDO:0017682			C2931547	Intellectual disability-polydactyly-uncombable hair syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017683			CN294102	Methylcobalamin deficiency type cblDv1	MONDO				22 Jan 2021	Disease
MONDO:0017684			C0342707	Disorder of beta and omega amino acid metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017685			C1848554	Vitamin B12-responsive methylmalonic acidemia, type cblDv2	MONDO				19 Apr 2022	Disease
MONDO:0017686			CN263331	Inborn aminoacylase deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017687			CN203583	Disorder of neutral amino acid transport	MONDO				17 Apr 2020	Disease
MONDO:0017688			CN924910	Disorder of glycolysis	MONDO				08 Apr 2018	Disease
MONDO:0017689			C0342744	Disorder of fructose metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017690			C0342745	Disorder of galactose metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017691			C0574090	Erythrocyte galactose epimerase deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017692			C0574089	Generalized galactose epimerase deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017693			CN203589	Glycogen storage disease due to glycogen synthase deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017694			C3888924	Glycogen storage disease due to acid maltase deficiency, infantile onset	MONDO				17 Apr 2020	Disease
MONDO:0017695			CN294104	Glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form	MONDO				22 Jan 2021	Disease
MONDO:0017696			C1856302	Glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form	MONDO				19 Apr 2022	Disease
MONDO:0017697			C1856303	Glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form	MONDO				19 Apr 2022	Disease
MONDO:0017698			C1856304	Glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form	MONDO				19 Apr 2022	Disease
MONDO:0017699			CN294105	Glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form	MONDO				22 Jan 2021	Disease
MONDO:0017700			C1856305	Glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form	MONDO				19 Apr 2022	Disease
MONDO:0017701			C1856306	Glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form	MONDO				06 Mar 2020	Disease
MONDO:0017703			CN227177	Disorder of glyoxylate metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017704			CN262432	Familial partial epilepsy	MONDO				15 Oct 2019	Disease
MONDO:0017705			C0265916	Congenital pulmonary venous return anomaly	MONDO				17 Apr 2020	Disease
MONDO:0017706			CN227180	Disorder of carbohydrate absorption and transport	MONDO				17 Apr 2020	Disease
MONDO:0017709			CN227181	Disorder of lipid absorption and transport	MONDO				17 Apr 2020	Disease
MONDO:0017710			CN227182	Congenital systemic veins anomaly	MONDO				17 Apr 2020	Disease
MONDO:0017711			C0268241	Pancreatic colipase deficiency	MONDO				22 Jan 2021	Disease
MONDO:0017712			CN294106	Combined pancreatic lipase-colipase deficiency	MONDO				22 Jan 2021	Disease
MONDO:0017713			CN227183	Disorder of fatty acid oxidation and ketogenesis	MONDO				17 Apr 2020	Disease
MONDO:0017714			C0268635	Acyl-CoA dehydrogenase deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017716			CN227184	Disorder of carnitine cycle and carnitine transport	MONDO				17 Apr 2020	Disease
MONDO:0017717			CN203613	Metabolic disease due to other fatty acid oxidation disorder	MONDO				17 Apr 2020	Disease
