DiseaseID	DiseaseName	SourceName	ConceptID	a	LastModified	Category
MONDO:0021021	Craniodiaphyseal dysplasia, autosomal dominant	MONDO	C2675746	122860.0	16 Feb 2016	Disease
MONDO:0021022	Hereditary hyperekplexia	MONDO	C1835614		22 Jan 2021	Disease
MONDO:0021023	Complete androgen insensitivity syndrome	MONDO	C0936016		01 Nov 2018	Disease
MONDO:0021024	Malaria, susceptibility to	MONDO	C1970028	611162.0	19 Apr 2022	Disease
MONDO:0021025	Cirrhosis, familial, with antigenemia	MONDO	CN295988	118900.0	26 Mar 2021	Disease
MONDO:0021026	Genetic epidermal appendage anomaly	MONDO	CN226794		17 Apr 2020	Disease
MONDO:0021027	Genetic hair anomaly	MONDO	CN226795		17 Apr 2020	Disease
MONDO:0021028	Genetic nail anomaly	MONDO	CN200544		17 Apr 2020	Disease
MONDO:0021029	Genetic sebaceous gland anomaly	MONDO	CN226796		17 Apr 2020	Disease
MONDO:0021032	Herpes zoster with dermatitis of eyelid	MONDO	C0019362		04 Jun 2020	Infectious disease
MONDO:0021033	Herpes zoster dermatitis	MONDO	C0854330		04 Jun 2020	Infectious disease
MONDO:0021034	Genetic alopecia	MONDO	CN776937		17 Apr 2020	Disease
MONDO:0021035	Alopecia-intellectual disability syndrome 1	MONDO	C1859878	203650.0	17 Apr 2020	Disease
MONDO:0021036	Keratosis pilaris	MONDO	C0263383		16 Feb 2016	Disease
MONDO:0021037	Genetic neurodegenerative disease with dementia	MONDO	CN202589		17 Apr 2020	Disease
MONDO:0021038	Ewing sarcoma/peripheral primitive neuroectodermal tumor	MONDO	C3536893		17 Apr 2020	Disease
MONDO:0021039	Extraskeletal Ewing sarcoma/peripheral primitive neuroectodermal tumor	MONDO	C1333514		17 Apr 2020	Disease
MONDO:0021040	Pancreatic neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021041	Pleural solitary fibrous tumor	MONDO	CN305433		01 Jan 2022	Disease
MONDO:0021042	Glioma	MONDO	C0017638		16 Feb 2016	Disease
MONDO:0021043	Mixed neoplasm	MONDO	C1368354		17 Apr 2020	Disease
MONDO:0021045	Fibroepithelial neoplasm	MONDO	C0206649		17 Apr 2020	Disease
MONDO:0021046	Breast fibroepithelial neoplasm	MONDO	C1511309		17 Apr 2020	Disease
MONDO:0021047	Breast phyllodes tumor	MONDO	C0238031		22 Apr 2020	Disease
MONDO:0021048	Benign mastocytoma	MONDO	C2242987		17 Apr 2020	Disease
MONDO:0021049	Vulvar neoplasm	MONDO	C0042995		16 Feb 2016	Finding
MONDO:0021050	Vaginal neoplasm	MONDO	C0042258		16 Feb 2016	Finding
MONDO:0021052	Parasympathetic paraganglioma	MONDO	C0334416		17 Apr 2020	Disease
MONDO:0021053	Carotid body paraganglioma	MONDO	C0007279		17 Apr 2020	Disease
MONDO:0021054	Bone sarcoma	MONDO	C1704327		17 Apr 2020	Disease
MONDO:0021056	Familial adenomatous polyposis 1	MONDO	C2713442	175100.0	16 Feb 2016	Disease
MONDO:0021057	Classic or attenuated familial adenomatous polyposis	MONDO			17 Apr 2020	Disease
MONDO:0021058	Neoplastic syndrome	MONDO	C1882062		17 Apr 2020	Disease
MONDO:0021060	RASopathy	MONDO	CN166718		19 Apr 2022	Disease
MONDO:0021061	Neurofibromatosis	MONDO	C0162678		16 Feb 2016	Disease
MONDO:0021065	Pleural neoplasm	MONDO	C0032229		17 Apr 2020	Disease
MONDO:0021066	Urinary system neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021067	Mediastinal germ cell tumor	MONDO	C1334655		16 Feb 2016	Disease
MONDO:0021070	Sublingual gland carcinoma	MONDO	C0345611		17 Apr 2020	Disease
MONDO:0021072	Sympathetic paraganglioma	MONDO	C0334415		17 Apr 2020	Disease
MONDO:0021073	Paraneoplastic syndrome	MONDO	C0030472		17 Apr 2020	Disease
MONDO:0021074	Precancerous condition	MONDO	C0032927		17 Apr 2020	Disease
MONDO:0021075	Neoplastic polyp	MONDO	C1334941		17 Apr 2020	Disease
MONDO:0021076	Pancreatic exocrine neoplasm	MONDO	C0345920		17 Apr 2020	Disease
MONDO:0021077	Cystic neoplasm	MONDO	C1333190		17 Apr 2020	Disease
MONDO:0021078	Glandular papilloma	MONDO	C3282896		17 Apr 2020	Disease
MONDO:0021079	Childhood neoplasm	MONDO	C1368871		17 Apr 2020	Disease
MONDO:0021080	Blood vessel neoplasm	MONDO	C4722524		17 Apr 2020	Disease
MONDO:0021081	Anti-NMDA receptor encephalitis	MONDO	C2986717		04 Jun 2020	Infectious disease
MONDO:0021082	Meckel diverticulum neoplasm	MONDO	C0345839		17 Apr 2020	Disease
MONDO:0021083	Congenital fibrosis of extraocular muscles type 1	MONDO	C1851102	135700.0	19 Apr 2022	Disease
MONDO:0021084	Vision disorder	MONDO	C0042790		17 Apr 2020	Disease
MONDO:0021086	Gingival neoplasm	MONDO	C0017570		17 Apr 2020	Disease
MONDO:0021088	Papillary meningioma	MONDO	C3163622		17 Apr 2020	Disease
MONDO:0021089	Peripheral nervous system cancer	MONDO	C0751428		17 Apr 2020	Disease
MONDO:0021090	Lipid-rich breast carcinoma	MONDO	C1517894		17 Apr 2020	Disease
MONDO:0021091	Papillary cystadenoma	MONDO	C0010636		17 Apr 2020	Disease
MONDO:0021093	Cranioectodermal dysplasia 1	MONDO	C0432235	218330.0	16 Feb 2016	Disease
MONDO:0021095	Parkinsonian disorder	MONDO			17 Apr 2020	Disease
MONDO:0021096	Papillary epithelial neoplasm	MONDO	C1335324		17 Apr 2020	Disease
MONDO:0021097	Intraductal breast papilloma	MONDO	C0238034		17 Apr 2020	Disease
MONDO:0021098	Papillomatosis	MONDO	C0205875		17 Apr 2020	Disease
MONDO:0021099	Intraductal papillomatosis	MONDO	C0334377		17 Apr 2020	Disease
MONDO:0021100	Breast neoplasm	MONDO	C1458155		10 Nov 2020	Disease
MONDO:0021101	Appendix L-cell glucagon-like peptide-producing neuroendocrine tumor	MONDO	C3274138		17 Apr 2020	Disease
MONDO:0021102	Prostate phyllodes tumor	MONDO	C1335409		22 Jan 2021	Disease
MONDO:0021104	Alcoholic fatty liver disease	MONDO			17 Apr 2020	Disease
MONDO:0021105	NAFLD1	MONDO	C2750440	613282.0	19 Apr 2022	Disease
MONDO:0021106	Laminopathy	MONDO	CN236383		27 Apr 2016	Disease
MONDO:0021107	Narcolepsy	MONDO	C0027404		16 Feb 2016	Finding
MONDO:0021108	Meningitis	MONDO	C0025289		16 Feb 2016	Disease
MONDO:0021109	Inverted urothelial papilloma	MONDO	C1334282		17 Apr 2020	Disease
MONDO:0021110	Sweat gland adenoma	MONDO	C0019522		17 Apr 2020	Disease
MONDO:0021111	Ureter neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021112	Scrotum cancer	MONDO	C0153604		17 Apr 2020	Disease
MONDO:0021113	Respiratory failure	MONDO	C1145670		16 Feb 2016	Finding
MONDO:0021114	Bartholin gland neoplasm	MONDO	C0220616		17 Apr 2020	Disease
MONDO:0021115	Luminal B breast carcinoma	MONDO	C3642346		17 Apr 2020	Disease
MONDO:0021116	Luminal A breast carcinoma	MONDO	C3642345		17 Apr 2020	Disease
MONDO:0021117	Lung neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021118	Intestinal neoplasm	MONDO	C0021841		17 Apr 2020	Disease
MONDO:0021119	Non-functioning endocrine neoplasm	MONDO	C2986656		17 Apr 2020	Disease
MONDO:0021120	Functioning endocrine neoplasm	MONDO	C2986655		17 Apr 2020	Disease
MONDO:0021121	Hemangioendothelioma	MONDO	C0018915		16 Feb 2016	Disease
MONDO:0021123	Ewing sarcoma/peripheral primitive neuroectodermal tumor of bone	MONDO	C1333481		17 Apr 2020	Disease
MONDO:0021124	Female infertility	MONDO	C0021361		16 Feb 2016	Finding
MONDO:0021125	Disease characteristic	MONDO			17 Apr 2020	Disease
MONDO:0021126	Syndromic or isolated	MONDO			17 Apr 2020	Disease
MONDO:0021127	Has a syndromic presentation	MONDO			17 Apr 2020	Disease
MONDO:0021128	Has an isolated presentation	MONDO			17 Apr 2020	Disease
MONDO:0021129	Microphthalmia	MONDO	C0026010		19 Mar 2018	Disease
MONDO:0021130	Disorder of sphingolipid biosynthesis	MONDO			17 Apr 2020	Disease
MONDO:0021131	Frontal lobe ependymal tumor	MONDO	C4330009		17 Apr 2020	Disease
MONDO:0021132	Tertiary hyperparathyroidism	MONDO	C0271858		16 Feb 2016	Finding
MONDO:0021133	Acquired factor XIII deficiency	MONDO	C0238120		17 Apr 2020	Disease
MONDO:0021134	Acquired factor X deficiency	MONDO	C0272328		17 Apr 2020	Disease
MONDO:0021135	Rare or common	MONDO			17 Apr 2020	Disease
MONDO:0021136	Rare	MONDO			17 Apr 2020	Disease
MONDO:0021137	Not rare	MONDO			17 Apr 2020	Disease
MONDO:0021138	Bone marrow cancer	MONDO	C2703042		17 Apr 2020	Disease
MONDO:0021139	Congenital or acquired	MONDO			17 Apr 2020	Disease
MONDO:0021140	Congenital	MONDO			17 Apr 2020	Disease
MONDO:0021141	Acquired	MONDO			17 Apr 2020	Disease
MONDO:0021142	Acquired rippling muscle disease	MONDO	CN296504		17 Apr 2020	Disease
MONDO:0021143	Melanocytic neoplasm	MONDO	C1302746		17 Apr 2020	Disease
MONDO:0021144	Ovarian clear cell tumor	MONDO	C0346164		17 Apr 2020	Disease
MONDO:0021145	Disorder of genitourinary system	MONDO	C0080276		28 Feb 2022	Disease
MONDO:0021146	Headache disorder	MONDO	C0393735		17 Apr 2020	Disease
MONDO:0021147	Disorder of development or morphogenesis	MONDO			17 Apr 2020	Disease
MONDO:0021148	Female reproductive system neoplasm	MONDO	C0017416		17 Apr 2020	Disease
MONDO:0021149	Genetic vs non-genetic etiology	MONDO			17 Apr 2020	Disease
MONDO:0021151	Non-genetic	MONDO			17 Apr 2020	Disease
MONDO:0021152	Inherited	MONDO			17 Apr 2020	Disease
MONDO:0021154	Dermis disorder	MONDO	CN227618		28 Feb 2022	Disease
MONDO:0021155	X-linked cone-rod dystrophy	MONDO			17 Apr 2020	Disease
MONDO:0021156	Hypophysitis	MONDO	C0342409		17 Apr 2020	Disease
MONDO:0021157	Gonococcal cervicitis	MONDO	C0812378		04 Jun 2020	Infectious disease
MONDO:0021158	Gonococcal epididymo-orchitis	MONDO	C0341782		04 Jun 2020	Infectious disease
MONDO:0021159	Gonococcal salpingitis	MONDO	C0341811		04 Jun 2020	Infectious disease
MONDO:0021160	Gonococcal cystitis	MONDO	C0473230		04 Jun 2020	Infectious disease
MONDO:0021161	Gonococcal prostatitis	MONDO	C0341755		04 Jun 2020	Infectious disease
MONDO:0021162	Carotenemia	MONDO	C0154271		17 Apr 2020	Disease
MONDO:0021164	Posthitis	MONDO	C0235640		17 Apr 2020	Disease
MONDO:0021165	Paget disease	MONDO	C1368019		17 Apr 2020	Disease
MONDO:0021166	Inflammatory disease	MONDO	C1290884		17 Apr 2020	Disease
MONDO:0021167	Myositis	MONDO	C0027121		01 Jun 2018	Disease
MONDO:0021168	Hibernoma	MONDO	C0205822		17 Apr 2020	Disease
MONDO:0021169	Epithelioid hemangioma	MONDO	C0205788		07 Jun 2020	Disease
MONDO:0021171	Timothy syndrome type 1 (disorder)	MONDO			17 Apr 2020	Disease
MONDO:0021172	Timothy syndrome type 2 (disorder)	MONDO	C4304347		17 Apr 2020	Disease
MONDO:0021175	Herpetic vulvovaginitis	MONDO	C0019386		04 Jun 2020	Infectious disease
MONDO:0021176	Autoimmune hepatitis type 2	MONDO	C4303163		17 Apr 2020	Disease
MONDO:0021177	Autoimmune hepatitis type 3	MONDO	C4303162		17 Apr 2020	Disease
MONDO:0021178	Injury	MONDO			17 Apr 2020	Finding
MONDO:0021179	Proteostasis deficiencies	MONDO	C2718000		22 Jan 2021	Disease
MONDO:0021180	Acquired xanthinuria	MONDO			17 Apr 2020	Disease
MONDO:0021181	Inherited blood coagulation disorder	MONDO	C0852077		19 Apr 2022	Disease
MONDO:0021183	HTLV-2 infection	MONDO	C0020102		04 Jun 2020	Infectious disease
MONDO:0021184	Deltaretrovirus infections	MONDO	C0020091		04 Jun 2020	Infectious disease
MONDO:0021187	Hyperlipidemia	MONDO	C0020473		16 Feb 2016	Finding
MONDO:0021189	Intestinal motility disease	MONDO			17 Apr 2020	Disease
MONDO:0021190	DNA repair disease	MONDO			17 Apr 2020	Disease
MONDO:0021191	Malignant ependymoma	MONDO			17 Apr 2020	Disease
MONDO:0021192	Odontogenic neoplasm	MONDO	C0028880		16 Feb 2016	Finding
MONDO:0021193	Neuroepithelial neoplasm	MONDO	C0206715		16 Feb 2016	Finding
MONDO:0021201	Skin infection	MONDO	C0037278		22 Jan 2021	Infectious disease
MONDO:0021202	Allergic otitis media	MONDO	C0271447		17 Apr 2020	Disease
MONDO:0021203	Serous otitis media	MONDO	C0271453		17 Apr 2020	Disease
MONDO:0021204	Chronic otitis media	MONDO	C0271441		16 Feb 2016	Finding
MONDO:0021205	Disorder of ear	MONDO	C0013447		28 Feb 2022	Disease
MONDO:0021206	Chronic non-suppurative otitis media	MONDO	C0395869		17 Apr 2020	Disease
MONDO:0021207	Crohn jejunitis	MONDO	C0267379		17 Apr 2020	Disease
MONDO:0021208	Endocrine alopecia	MONDO	C0002176		17 Apr 2020	Disease
MONDO:0021209	Heart neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021218	Placenta neoplasm	MONDO	C0524541		16 Feb 2016	Disease
MONDO:0021220	Eye neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021221	Vestibulocochlear nerve neoplasm	MONDO	C0346330		17 Apr 2020	Disease
MONDO:0021222	Lacrimal gland neoplasm	MONDO	C0339124		17 Apr 2020	Disease
MONDO:0021223	Digestive system neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021224	Iris neoplasm	MONDO	C0022079		17 Apr 2020	Disease
MONDO:0021225	Uvea neoplasm	MONDO	C0042162		17 Apr 2020	Disease
MONDO:0021227	Adrenal gland neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021228	Brainstem neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021229	Ciliary body neoplasm	MONDO	C0339349		17 Apr 2020	Disease
MONDO:0021231	Retina neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021232	Pineal body neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021233	Ear neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021235	External ear neoplasm	MONDO	C0349575		17 Apr 2020	Disease
MONDO:0021238	Cornea neoplasm	MONDO	C0339304		17 Apr 2020	Disease
MONDO:0021239	Urethra neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021240	Tongue neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021241	Buccal mucosa neoplasm	MONDO	C0345563		17 Apr 2020	Disease
MONDO:0021242	Sublingual gland neoplasm	MONDO	C0038554		17 Apr 2020	Disease
MONDO:0021243	Parotid gland neoplasm	MONDO	C0030581		17 Apr 2020	Disease
MONDO:0021244	Submandibular gland neoplasm	MONDO	C0038558		17 Apr 2020	Disease
MONDO:0021246	Pharynx neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021248	Nervous system neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021249	Lip neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021250	Tonsil neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021251	Endometrium neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021254	Corpus uteri neoplasm	MONDO	C1263777		17 Apr 2020	Disease
MONDO:0021257	Glomus jugulare neoplasm	MONDO			17 Apr 2020	Disease
MONDO:0021258	Choroid neoplasm	MONDO	C0008523		17 Apr 2020	Disease
MONDO:0021259	Prostate neoplasm	MONDO	C0033578		06 Jul 2018	Disease
MONDO:0021260	Sensory ganglionopathy	MONDO			17 Apr 2020	Disease
MONDO:0021271	Villous adenoma of colon	MONDO	C0149862		17 Apr 2020	Disease
MONDO:0021272	Inherited orthostatic hypotension	MONDO	CN208821		05 Sep 2021	Disease
MONDO:0021273	Leiomyoma of ciliary body	MONDO	C0346386		17 Apr 2020	Disease
MONDO:0021275	Papilloma of eyelid	MONDO	C1142491		17 Apr 2020	Disease
MONDO:0021276	Papilloma of buccal mucosa	MONDO	C1332641		17 Apr 2020	Disease
MONDO:0021279	Mucoepidermoid carcinoma of submandibular gland	MONDO	C1336524		17 Apr 2020	Disease
MONDO:0021280	Mucoepidermoid carcinoma of parotid gland	MONDO	C1335363		17 Apr 2020	Disease
MONDO:0021282	Malignant teratoma of testis	MONDO	C1334154		17 Apr 2020	Disease
MONDO:0021283	Malignant teratoma of mediastinum	MONDO	C0349663		17 Apr 2020	Disease
MONDO:0021284	Carcinoma in situ of ureter	MONDO	C4721448		22 Jan 2021	Disease
MONDO:0021285	Carcinoma in situ of urethra	MONDO	C4721449		22 Jan 2021	Disease
MONDO:0021287	Carcinoma in situ of epiglottis	MONDO	C0347103		17 Apr 2020	Disease
MONDO:0021288	Carcinoma in situ of hypopharynx	MONDO	C0347100		17 Apr 2020	Disease
MONDO:0021289	Carcinoma in situ of cecum	MONDO	C0347126		17 Apr 2020	Disease
MONDO:0021290	Carcinoma in situ of appendix	MONDO	C0347125		17 Apr 2020	Disease
MONDO:0021291	Carcinoma in situ of fundus of stomach	MONDO	C0345800		17 Apr 2020	Disease
MONDO:0021292	Carcinoma in situ of gastric body	MONDO	C0345805		17 Apr 2020	Disease
MONDO:0021294	Carcinoma in situ of gastric cardia	MONDO	C0345795		17 Apr 2020	Disease
MONDO:0021296	Carcinoma in situ of renal pelvis	MONDO	C0347184		17 Apr 2020	Disease
MONDO:0021297	Carcinoma in situ of nasopharynx	MONDO	C0347096		17 Apr 2020	Disease
MONDO:0021298	Carcinoma in situ of oropharynx	MONDO	C0347099		17 Apr 2020	Disease
MONDO:0021299	Carcinoma in situ of extrahepatic bile duct	MONDO	C0345914		17 Apr 2020	Disease
MONDO:0021300	Adenoid cystic carcinoma of oropharynx	MONDO	C1335139		17 Apr 2020	Disease
MONDO:0021301	Adenoma of nipple	MONDO	C0334378		17 Apr 2020	Disease
MONDO:0021303	Adenoma of small intestine	MONDO	C1302392		17 Apr 2020	Disease
MONDO:0021309	Malignant neoplasm of endocervix	MONDO			17 Apr 2020	Disease
MONDO:0021310	Malignant tumor of neck	MONDO	C0746787		17 Apr 2020	Disease
MONDO:0021311	Malignant tumor of parathyroid gland	MONDO			17 Apr 2020	Disease
MONDO:0021312	Malignant tumor of adrenal cortex	MONDO			17 Apr 2020	Disease
MONDO:0021313	Eyelid cancer	MONDO			17 Apr 2020	Disease
MONDO:0021315	Malignant tumor of nasopharynx	MONDO			17 Apr 2020	Disease
MONDO:0021316	Malignant tumor of minor salivary gland	MONDO	C0345614		17 Apr 2020	Disease
MONDO:0021317	Cancer of cerebellum	MONDO			17 Apr 2020	Disease
MONDO:0021320	Malignant tumor of floor of mouth	MONDO	C0153368		02 Mar 2017	Disease
MONDO:0021321	Malignant tumor of extrahepatic bile duct	MONDO	C0153453		17 Apr 2020	Disease
MONDO:0021322	Malignant tumor of meninges	MONDO	C0348375		17 Apr 2020	Disease
MONDO:0021323	Malignant neoplasm of chest wall	MONDO	C0346948		17 Apr 2020	Disease
MONDO:0021324	Malignant neoplasm of abdominal esophagus	MONDO	C0496775		17 Apr 2020	Disease
MONDO:0021325	Malignant neoplasm of thoracic esophagus	MONDO	C0153411		17 Apr 2020	Disease
MONDO:0021326	Malignant neoplasm of cervical esophagus	MONDO	C0496773		17 Apr 2020	Disease
MONDO:0021327	Carcinoma of urethra	MONDO	C3164789		17 Apr 2020	Disease
MONDO:0021329	Carcinoma of soft palate	MONDO	C0345555		17 Apr 2020	Disease
MONDO:0021331	Carcinoma of parotid gland	MONDO	C0345602		17 Apr 2020	Disease
MONDO:0021333	Carcinoma of lip	MONDO	C0149637		17 Apr 2020	Disease
MONDO:0021334	Immunoproliferative disorder	MONDO	C0021070		17 Apr 2020	Disease
MONDO:0021335	Carcinoma of duodenum	MONDO			17 Apr 2020	Disease
MONDO:0021337	Tonsil carcinoma	MONDO	C0558355		17 Apr 2020	Disease
MONDO:0021339	Carcinoma of hard palate	MONDO	C0345550		17 Apr 2020	Disease
MONDO:0021340	Intertrigo	MONDO	C0021807		17 Apr 2020	Disease
MONDO:0021343	Carcinoma of floor of mouth	MONDO	C3164417		17 Apr 2020	Disease
MONDO:0021345	Carcinoma of pharynx	MONDO	C3164746		17 Apr 2020	Disease
MONDO:0021350	Neoplasm of thorax	MONDO	C0039981		17 Apr 2020	Disease
MONDO:0021351	Neoplasm of neck	MONDO	C0027533		17 Apr 2020	Disease
MONDO:0021355	Neoplasm of esophagus	MONDO	C0014859		19 Apr 2022	Disease
MONDO:0021358	Neoplasm of hypopharynx	MONDO			17 Apr 2020	Disease
MONDO:0021360	Tumor of parathyroid gland	MONDO			17 Apr 2020	Disease
MONDO:0021364	Neoplasm of oropharynx	MONDO	C0029295		17 Apr 2020	Disease
MONDO:0021366	Neoplasm of middle ear	MONDO			17 Apr 2020	Disease
MONDO:0021367	Leukemia, myeloid, accelerated-phase	MONDO	C0023472		17 Apr 2020	Disease
MONDO:0021368	Neoplasm of major salivary gland	MONDO	C0345599		17 Apr 2020	Disease
MONDO:0021370	Neoplasm of minor salivary gland	MONDO	C0345613		17 Apr 2020	Disease
MONDO:0021372	Neoplasm of temporal lobe	MONDO	C1263887		17 Apr 2020	Disease
MONDO:0021373	Neoplasm of parietal lobe	MONDO	C1263888		17 Apr 2020	Disease
MONDO:0021374	Neoplasm of cerebral hemisphere	MONDO			17 Apr 2020	Disease
MONDO:0021375	Tumor of duodenum	MONDO			17 Apr 2020	Disease
MONDO:0021377	Hypertrophic lichen planus	MONDO	C0023649		17 Apr 2020	Disease
MONDO:0021378	Neoplasm of endocardium	MONDO	C1290401		17 Apr 2020	Disease
MONDO:0021379	Neoplasm of epicardium	MONDO	C1290403		17 Apr 2020	Disease
MONDO:0021380	Neoplasm of myocardium	MONDO	C1290402		17 Apr 2020	Disease
MONDO:0021381	Neoplasm of pericardium	MONDO			17 Apr 2020	Disease
MONDO:0021383	Neoplasm of floor of mouth	MONDO	C0345538		17 Apr 2020	Disease
MONDO:0021385	Extrahepatic bile duct neoplasm	MONDO	C0345913		01 Jan 2022	Disease
MONDO:0021386	Neoplasm of mediastinum	MONDO			17 Apr 2020	Disease
MONDO:0021388	Neoplasm of chest wall	MONDO	C1290309		17 Apr 2020	Disease
MONDO:0021389	Neoplasm of aortic body	MONDO	C0334417		17 Apr 2020	Disease
MONDO:0021390	Polyp of ureter	MONDO	C0346269		17 Apr 2020	Disease
MONDO:0021394	Polyp of vagina	MONDO	C0156390		17 Apr 2020	Disease
MONDO:0021396	Polyp of vulva	MONDO	C0269218		17 Apr 2020	Disease
MONDO:0021400	Polyp of colon	MONDO			17 Apr 2020	Disease
MONDO:0021402	Polyp of external auditory canal	MONDO	C0339765		17 Apr 2020	Disease
MONDO:0021404	Polyp of sphenoidal sinus	MONDO	C0264255		17 Apr 2020	Disease
MONDO:0021408	Polyp of frontal sinus	MONDO	C0339814		17 Apr 2020	Disease
MONDO:0021412	Polyp of maxillary sinus	MONDO	C0264239		17 Apr 2020	Disease
MONDO:0021416	Polyp of gallbladder	MONDO	C0262493		17 Apr 2020	Disease
MONDO:0021418	Polyp of ethmoidal sinus	MONDO	C0264248		17 Apr 2020	Disease
MONDO:0021420	Polyp of vocal cord	MONDO	C0042929		17 Apr 2020	Disease
MONDO:0021424	Hemangiopericytoma of skin	MONDO	C0346084		17 Apr 2020	Disease
MONDO:0021427	Squamous cell carcinoma of lip	MONDO	C0280302		22 Jan 2021	Disease
MONDO:0021429	Squamous cell carcinoma of floor of mouth	MONDO	C0280300		17 Apr 2020	Disease
MONDO:0021431	Squamous cell carcinoma of buccal mucosa	MONDO	C0280299		17 Apr 2020	Disease
MONDO:0021437	Lipoma of stomach	MONDO	C1333777		17 Apr 2020	Disease
