COSMIC_PHENOTYPE_ID,SITE_PRIMARY,SITE_SUBTYPE1,SITE_SUBTYPE2,SITE_SUBTYPE3,HISTOLOGY,HIST_SUBTYPE1,HIST_SUBTYPE2,HIST_SUBTYPE3,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC,NCI,EFO
COSO110286050,vulva,NS,NS,NS,melanoma,mucosal,superficial_spreading,NS,skin,mucosal,vulva,NS,malignant_melanoma,superficial_spreading,NS,NS,C40329,
COSO290010740,pancreas,ampulla_of_Vater,NS,NS,carcinoma,undifferentiated,with_osteoclastic_giant_cells,NS,pancreas,NS,NS,NS,carcinoma,osteoclast-like_giant_cell_carcinoma,NS,NS,C5723,http://www.ebi.ac.uk/efo/EFO_1000607
COSO27985106,blood_bone_marrow,NS,NS,NS,polycythaemia_vera,with_systemic_mastocytosis,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,mast_cell_neoplasm,systemic_mastocytosis,associated_with_other_haematological_disorder,C9295,http://www.ebi.ac.uk/efo/EFO_0009000
COSO29005877,pancreas,uncinate,NS,NS,carcinoma,acinar_cell,with_thyroid-like_follicular_features,NS,pancreas,NS,NS,NS,carcinoma,acinar_carcinoma,NS,NS,C7977,http://www.ebi.ac.uk/efo/EFO_1000439
COSO28644826,colon,left,NS,NS,cancer,NS,NS,NS,large_intestine,colon,left,NS,carcinoma,adenocarcinoma,NS,NS,C4349,http://www.ebi.ac.uk/efo/EFO_1001949
COSO29005278,pancreas,NS,NS,NS,carcinoma,pleomorphic_giant_cell,undifferentiated,NS,pancreas,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C9120,http://www.ebi.ac.uk/efo/EFO_0002517
COSO36286296,thyroid,NS,NS,NS,nodule,solitary,with_oncocytic_changes,NS,thyroid,NS,NS,NS,adenoma-nodule-goitre,NS,NS,NS,C3628,http://www.ebi.ac.uk/efo/EFO_1000122
COSO36286296,thyroid,NS,NS,NS,goitre,multinodular,with_oncocytic_changes,NS,thyroid,NS,NS,NS,adenoma-nodule-goitre,NS,NS,NS,C3628,http://www.ebi.ac.uk/efo/EFO_1000122
COSO32826078,skin,posterior_neck,NS,NS,melanoma,NS,NS,NS,skin,neck,NS,NS,malignant_melanoma,NS,NS,NS,C3510,http://www.ebi.ac.uk/efo/EFO_0000389
COSO283617934,central_nervous_system,cauda,NS,NS,melanocytic_neoplasm_of_intermediate_differentiation,NS,NS,NS,meninges,NS,NS,NS,melanocytic_neoplasm,NS,NS,NS,C4661,http://www.ebi.ac.uk/efo/EFO_1000493
COSO298220775,liver,NS,NS,NS,carcinoma,combined_hepatocellular-cholangiocarcinoma,classic,NS,liver,NS,NS,NS,carcinoma,combined_hepatocellular-cholangiocarcinoma,NS,NS,C3828,
COSO1099019012,soft_tissue,smooth_muscle,broad_ligament,NS,intravenous_leiomyomatosis,NS,NS,NS,soft_tissue,smooth_muscle,broad_ligament,NS,leiomyoma,intravascular_leiomyomatosis,NS,NS,C4518,
COSO285420308,colon,hepatic_flexure,NS,NS,adenoma,tubulovillous,with_high_grade_dysplasia,NS,large_intestine,colon,ascending,NS,adenoma,tubulovillous,high_grade_dysplasia,NS,C5496,
COSO279820094,blood_bone_marrow,NS,NS,NS,myeloproliferative_syndrome,CML-like,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myeloproliferative_neoplasm_unclassifiable,NS,NS,C27350,
COSO36955298,extra_intestinal,lower_extremity,NS,NS,fibromatosis,infantile,desmoid-type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,lower_extremity,NS,desmoid_tumour-fibromatosis,NS,NS,NS,C6489,
COSO28395496,breast,NS,NS,NS,hyperplasia,atypical_ductal_hyperplasia-flat_epithelial_atypia,NS,NS,breast,NS,NS,NS,hyperplasia,atypical,NS,NS,C5195,
COSO283911470,breast,right,NS,NS,hyperplasia,ductal,usual,NS,breast,NS,NS,NS,hyperplasia,ductal_epithelial_hyperplasia-hyperplasia_of_usual_type,NS,NS,C27941,http://www.ebi.ac.uk/efo/EFO_1000612
COSO283911470,breast,left,NS,NS,hyperplasia,ductal,usual,NS,breast,NS,NS,NS,hyperplasia,ductal_epithelial_hyperplasia-hyperplasia_of_usual_type,NS,NS,C27941,http://www.ebi.ac.uk/efo/EFO_1000612
COSO299120141,lung,NS,NS,NS,carcinoma,small_cell,combined_with_adenocarcinoma_and_large_cell_neuroendocrine_carcinoma,transformed_from_adenocarcinoma,lung,NS,NS,NS,carcinoma,adenocarcinoma,transformed_to_small_cell_carcinoma,NS,C136624,
COSO327619286,skin,nose,NS,NS,carcinoma,squamous_cell,keratoacanthoma_like,BRAF_inhibitor_related,skin,face,NS,NS,other,keratoacanthoma_BRAF_inhibitor_related,NS,NS,C3146,
COSO327621277,skin,cheek,NS,NS,carcinoma_in_situ,squamous_cell,BRAF_inhibitor_related,NS,skin,face,NS,NS,in_situ_epithelial_neoplasm,Bowen_disease,BRAF_inhibitor_related,NS,C62571,
COSO290921280,skin,NS,NS,NS,lymphoproliferative_disorder,primary_cutaneous_CD4+_small,medium_T_cell,NS,haematopoietic_and_lymphoid_tissue,skin,NS,NS,lymphoid_neoplasm,CD4+_small-medium_T_cell_lymphoproliferative_disorder,NS,NS,C45366,
COSO52395510,orbit,NS,NS,NS,lymphoma,NK-T_cell,nasal_type,NS,haematopoietic_and_lymphoid_tissue,orbit,NS,NS,lymphoid_neoplasm,NK-T_cell_lymphoma,NS,NS,C4684,
COSO354110797,upper_arm,NS,NS,NS,solitary_fibrous_tumour,NS,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,upper_arm,NS,solitary_fibrous_tumour,NS,NS,NS,C7634,http://purl.obolibrary.org/obo/MONDO_0016238
COSO344118829,chest_wall,NS,NS,NS,solitary_fibrous_tumour,malignant,partly_dedifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,chest_wall,NS,solitary_fibrous_tumour,malignant,NS,NS,C6894,
COSO343918829,abdominal_wall,NS,NS,NS,solitary_fibrous_tumour,malignant,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,abdominal_wall,NS,solitary_fibrous_tumour,malignant,NS,NS,C6894,
COSO344218829,inguinal,NS,NS,NS,solitary_fibrous_tumour,malignant,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,groin,NS,solitary_fibrous_tumour,malignant,NS,NS,C6894,
COSO345510797,shoulder,NS,NS,NS,solitary_fibrous_tumour,fat-forming,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,shoulder,NS,solitary_fibrous_tumour,NS,NS,NS,C7634,http://purl.obolibrary.org/obo/MONDO_0016238
COSO318710797,retroperitoneum,NS,NS,NS,solitary_fibrous_tumour,fat-forming,with_myxoid_stroma,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,retroperitoneum,NS,solitary_fibrous_tumour,NS,NS,NS,C7634,http://purl.obolibrary.org/obo/MONDO_0016238
COSO338019374,skin,shin,NS,NS,poroma,dermal_duct_tumour,NS,NS,skin,lower_leg,NS,NS,adnexal_tumour,poroma,NS,NS,C27273,http://www.ebi.ac.uk/efo/EFO_1001826
COSO56405274,nerve,vestibular,left,NS,schwannoma,multilobulated,NS,NS,soft_tissue,nerve_sheath,vestibular,NS,schwannoma,NS,NS,NS,C3276,http://www.ebi.ac.uk/efo/EFO_0000693
COSO56405274,nerve,vestibular,right,NS,schwannoma,multilobulated,NS,NS,soft_tissue,nerve_sheath,vestibular,NS,schwannoma,NS,NS,NS,C3276,http://www.ebi.ac.uk/efo/EFO_0000693
COSO28397366,breast,right,NS,NS,fibroadenoma,NS,NS,NS,breast,NS,NS,NS,fibroepithelial_neoplasm,fibroadenoma,NS,NS,C3744,http://www.ebi.ac.uk/efo/EFO_1000254
COSO28397366,breast,right,NS,NS,fibroadenoma,juvenile,NS,NS,breast,NS,NS,NS,fibroepithelial_neoplasm,fibroadenoma,NS,NS,C3744,http://www.ebi.ac.uk/efo/EFO_1000254
COSO279620744,bladder,NS,NS,NS,carcinoma,transitional_cell,inverted_non-invasive,NS,urinary_tract,bladder,NS,NS,carcinoma,transitional_cell_carcinoma,non_papillary_transitional_cell_carcinoma,NS,C65181,
COSO32105526,urinary_tract,renal_pelvis,NS,NS,carcinoma_in_situ,NS,NS,NS,urinary_tract,renal_pelvis,NS,NS,other,dysplasia-carcinoma_in_situ,NS,NS,C6193,
COSO36365526,urinary_tract,ureter,NS,NS,carcinoma_in_situ,NS,NS,NS,urinary_tract,ureter,NS,NS,other,dysplasia-carcinoma_in_situ,NS,NS,C6149,
COSO27814826,bile_duct,intrahepatic,NS,NS,cholangiocarcinoma,Type_1,mass-forming,NS,biliary_tract,bile_duct,NS,NS,carcinoma,adenocarcinoma,NS,NS,C27813,http://purl.obolibrary.org/obo/MONDO_0003193
COSO27814826,bile_duct,intrahepatic,NS,NS,cholangiocarcinoma,Type_2,mass-forming,NS,biliary_tract,bile_duct,NS,NS,carcinoma,adenocarcinoma,NS,NS,C27813,http://purl.obolibrary.org/obo/MONDO_0003193
COSO32054826,prostate,NS,NS,NS,carcinoma,with_neuroendocrine_features,castration-resistant,NS,prostate,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,C2919,http://www.ebi.ac.uk/efo/EFO_0000673
COSO27814826,bile_duct,intrahepatic,NS,NS,cholangiocarcinoma,clear_cell,papillary_and_cribriform,NS,biliary_tract,bile_duct,NS,NS,carcinoma,adenocarcinoma,NS,NS,C27813,http://purl.obolibrary.org/obo/MONDO_0003193
COSO1108410552,oesophagus,distal,NS,NS,melanoma,malignant,mucosal,epithelioid_to_spindle,skin,mucosal,oesophagus,NS,malignant_melanoma,epithelioid,NS,NS,C5707,
COSO1108410552,oesophagus,middle-lower_third,NS,NS,melanoma,malignant,mucosal,epithelioid,skin,mucosal,oesophagus,NS,malignant_melanoma,epithelioid,NS,NS,C5707,
COSO1108410552,oesophagus,oesophagogastric_junction,NS,NS,melanoma,malignant,mucosal,epithelioid,skin,mucosal,oesophagus,NS,malignant_melanoma,epithelioid,NS,NS,C5707,
COSO1108410552,oesophagus,oesophagogastric_junction,NS,NS,melanoma,malignant,mucosal,epithelioid_to_round_cell,skin,mucosal,oesophagus,NS,malignant_melanoma,epithelioid,NS,NS,C5707,
COSO379419898,skin,NS,NS,NS,port_wine_stain,NS,NS,NS,soft_tissue,blood_vessel,skin,NS,other,vascular_malformation,port_wine_stain,NS,C3840,http://www.orpha.net/ORDO/Orphanet_624
COSO109125736,eye,uveal_tract,choroid,NS,haemangioma,diffuse,NS,NS,soft_tissue,blood_vessel,choroid,NS,haemangioma,NS,NS,NS,C4562,
COSO286418822,colon,distal,NS,NS,aberrant_crypt_foci,hyperplastic_distended,NS,NS,large_intestine,colon,left,NS,aberrant_crypt_foci,hyperplastic,non_serrated,NS,C60536,
COSO36004837,stomach,upper_third,NS,NS,adenoma,pyloric_gland,NS,NS,stomach,NS,NS,NS,adenoma,NS,NS,NS,C7699,http://www.ebi.ac.uk/efo/EFO_1000268
COSO286810892,colon,proximal,NS,NS,aberrant_crypt_foci,dysplastic,NS,NS,large_intestine,colon,right,NS,aberrant_crypt_foci,dysplastic,NS,NS,C60536,
COSO36004837,stomach,lower_third,NS,NS,adenoma,pyloric_gland,NS,NS,stomach,NS,NS,NS,adenoma,NS,NS,NS,C7699,http://www.ebi.ac.uk/efo/EFO_1000268
COSO33826078,lung,mucosa,NS,NS,melanoma,NS,NS,NS,skin,mucosal,NS,NS,malignant_melanoma,NS,NS,NS,C114828,http://purl.obolibrary.org/obo/MONDO_0000544
COSO28614826,colon,transverse,NS,NS,carcinoma,signet_ring_cell,NS,NS,large_intestine,colon,transverse,NS,carcinoma,adenocarcinoma,NS,NS,C4349,http://www.ebi.ac.uk/efo/EFO_1001949
COSO313120835,NS,NS,NS,NS,carcinoma,poorly_differentiated,with_neuroendocrine_features,of_unknown_primary,NS,NS,NS,NS,carcinoma,poorly_differentiated_carcinoma,of_unknown_primary,NS,C3812,
COSO36286315,thyroid,NS,NS,NS,cancer,anaplastic,NS,NS,thyroid,NS,NS,NS,carcinoma,anaplastic_carcinoma,NS,NS,C3878,http://www.ebi.ac.uk/efo/EFO_1000595
COSO105614826,bladder,urachus,NS,NS,adenocarcinoma,signet_ring_cell,NS,NS,urinary_tract,bladder,urachus,NS,carcinoma,adenocarcinoma,NS,NS,C39843,
COSO27984905,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid_FAB_M2_M4,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,NS,NS,C3171,http://www.ebi.ac.uk/efo/EFO_0000222
COSO1073211190,soft_tissue,finger,NS,NS,perineurioma,benign,NS,NS,soft_tissue,nerve_sheath,finger,NS,perineurioma,NS,NS,NS,C6912,
COSO369811190,soft_tissue,buttock,NS,NS,perineurioma,atypical,NS,NS,soft_tissue,nerve_sheath,buttock,NS,perineurioma,NS,NS,NS,C6912,
COSO29005849,pancreas,body,NS,NS,endocrine_tumour,insulinoma,NS,NS,pancreas,NS,NS,NS,carcinoid-endocrine_tumour,insulinoma,NS,NS,C95598,
COSO29005849,pancreas,tail,NS,NS,endocrine_tumour,insulinoma,NS,NS,pancreas,NS,NS,NS,carcinoid-endocrine_tumour,insulinoma,NS,NS,C95598,
COSO60045232,brain,lateral_ventricle,NS,NS,glioma,glioblastoma_multiforme,NS,NS,central_nervous_system,lateral_ventricle,NS,NS,glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,NS,C5151,
COSO60535232,brain,pineal-third_ventricle,NS,NS,glioma,glioblastoma_multiforme,NS,NS,central_nervous_system,third_ventricle,NS,NS,glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,NS,C5151,
COSO29624841,jejunum,NS,NS,NS,carcinoma,mixed_adenoneuroendocrine,NS,NS,small_intestine,jejunum,NS,NS,carcinoid-endocrine_tumour,NS,NS,NS,C6429,http://www.ebi.ac.uk/efo/EFO_1000308
COSO110826078,skin,nasal,NS,NS,melanoma,mucosal,NS,NS,skin,mucosal,sinonasal,NS,malignant_melanoma,NS,NS,NS,C166399,
COSO27986373,blood_bone_marrow,NS,NS,NS,myeloproliferative_neoplasm,with_eosinophilia,without_PDGFRA_rearrangement,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome,NS,NS,C4563,http://www.ebi.ac.uk/efo/EFO_1000178
COSO29116358,spleen,NS,NS,NS,lymphoma,lymphoplasmacytic,NS,NS,haematopoietic_and_lymphoid_tissue,spleen,NS,NS,lymphoid_neoplasm,lymphoplasmacytic_lymphoma,NS,NS,C7305,
COSO36005325,stomach,greater_curvature,NS,NS,adenocarcinoma,intestinal,NS,NS,stomach,NS,NS,NS,carcinoma,intestinal_adenocarcinoma,NS,NS,C9157,http://www.ebi.ac.uk/efo/EFO_0000504
COSO36286727,thyroid,NS,NS,NS,carcinoma,papillary,follicular_variant,encapsulated_oncocytic,thyroid,NS,NS,NS,carcinoma,papillary_carcinoma,follicular_variant,NS,C7381,http://www.ebi.ac.uk/efo/EFO_1000261
COSO31755298,pancreas,NS,NS,NS,fibromatosis,desmoid-type,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,pancreas,NS,desmoid_tumour-fibromatosis,NS,NS,NS,C6489,
COSO334317335,skin,lower_extremity,NS,NS,melanoma,amelanotic,NS,NS,skin,lower_extremity,NS,NS,malignant_melanoma,amelanotic,NS,NS,C4633,http://www.ebi.ac.uk/efo/EFO_0002894
COSO33476091,skin,abdominal_wall,NS,NS,melanoma,nodular,NS,NS,skin,abdomen,NS,NS,malignant_melanoma,nodular,NS,NS,C4225,http://www.ebi.ac.uk/efo/EFO_0008515
COSO27984799,NS,NS,NS,NS,lymphoma,B_cell,low_grade,with_classical_Hodgkin-like_transformation,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,B_cell_lymphoma_unspecified,NS,NS,C27907,http://purl.obolibrary.org/obo/MONDO_0004095
COSO27986358,NS,NS,NS,NS,lymphoma,lymphoplasmacytic,with_large_cell_transformation,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,lymphoplasmacytic_lymphoma,NS,NS,C3212,http://www.ebi.ac.uk/efo/EFO_0002616
COSO53585726,skin,upper_lip,NS,NS,carcinoma,basal_cell,nodular,NS,skin,lip,NS,NS,carcinoma,basal_cell_carcinoma,NS,NS,C8014,http://www.ebi.ac.uk/efo/EFO_0004193
COSO1067821537,thyroid,NS,NS,NS,teratoma,with_malignant_PNET_transformation,NS,NS,genital_tract,extragonadal,thyroid,NS,germ_cell_tumour,teratoma,somatic-type_malignancy,primitive_neuroectodermal_tumour,C4289,
COSO28974826,duodenum,extra_ampullary,NS,NS,adenocarcinoma,pyloric_gland-Brunner_gland_type,NS,NS,small_intestine,duodenum,NS,NS,carcinoma,adenocarcinoma,NS,NS,C7889,http://www.ebi.ac.uk/efo/EFO_1000223
COSO36286327,thyroid,ectopic,NS,NS,carcinoma,medullary,NS,NS,thyroid,NS,NS,NS,carcinoma,medullary_carcinoma,NS,NS,C3879,http://purl.obolibrary.org/obo/MONDO_0015277
COSO29005899,pancreas,NS,NS,NS,intraductal_papillary-mucinous_neoplasm,intermediate_grade_dysplasia,with_PanIN2,NS,pancreas,NS,NS,NS,other,dysplasia-in_situ_neoplasm,NS,NS,C4845,
COSO591320248,mouth,tongue,NS,NS,palisaded_encapsulated_neuroma,NS,NS,NS,soft_tissue,nerve_sheath,mouth,NS,palisaded_encapsulated_neuroma,NS,NS,NS,C121681,
COSO29005278,pancreas,uncinate,NS,NS,adenocarcinoma,ductal,with_intraductal_papillary_mucinous_neoplasm,NS,pancreas,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C9120,http://www.ebi.ac.uk/efo/EFO_0002517
COSO28564826,colon,descending,NS,NS,carcinoma,mucinous,NS,NS,large_intestine,colon,descending,NS,carcinoma,adenocarcinoma,NS,NS,C4349,http://www.ebi.ac.uk/efo/EFO_1001949
COSO59136128,mouth,buccal_mucosa,NS,NS,neurofibroma,NS,NS,NS,soft_tissue,nerve_sheath,mouth,NS,neurofibroma,NS,NS,NS,C3272,http://www.ebi.ac.uk/efo/EFO_0000622
COSO280610453,bone,NS,NS,NS,osteosarcoma,mixed_telangiectatic_and_pleomorphic,NS,NS,bone,NS,NS,NS,osteosarcoma,mixed,NS,NS,C53707,http://purl.obolibrary.org/obo/MONDO_0002629
COSO279820263,blood_bone_marrow,NS,NS,NS,neoplasm,myeloid_unspecified,therapy_related,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myeloid_neoplasm_unspecified_therapy_related,NS,NS,C27912,http://www.ebi.ac.uk/efo/EFO_1000575
COSO286811231,colon,proximal,NS,NS,adenocarcinoma,serrated,NS,NS,large_intestine,colon,right,NS,carcinoma,serrated_carcinoma,NS,NS,C96485,http://www.ebi.ac.uk/efo/EFO_1000196
COSO27814826,bile_duct,distal,NS,NS,carcinoma,cholangiocarcinoma,NS,NS,biliary_tract,bile_duct,NS,NS,carcinoma,adenocarcinoma,NS,NS,C27813,http://purl.obolibrary.org/obo/MONDO_0003193
COSO35176211,knee,NS,NS,NS,myxofibrosarcoma,pleomorphic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,knee,NS,fibrosarcoma,myxofibrosarcoma,NS,NS,C6496,
COSO377318719,soft_tissue,fibroadipose_tissue,abdomen,NS,fibroadipose_overgrowth,in_Overgrowth_syndrome,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,abdomen,NS,Overgrowth_syndrome,NS,NS,NS,C94828,http://www.orpha.net/ORDO/Orphanet_93460
COSO29646848,kidney,bilateral,NS,NS,Wilms_tumour,bilateral,mixed,NS,kidney,NS,NS,NS,Wilms_tumour,bilateral,NS,NS,C40407,http://purl.obolibrary.org/obo/MONDO_0019004
COSO574311341,bone,NS,NS,NS,sarcoma,histiocytic,NS,NS,haematopoietic_and_lymphoid_tissue,bone,NS,NS,lymphoid_neoplasm,malignant_histiocytosis,NS,NS,C9294,http://www.ebi.ac.uk/efo/EFO_1000297
COSO31984862,pharynx,oropharynx,NS,NS,cancer,NS,NS,NS,upper_aerodigestive_tract,pharynx,oropharynx,NS,carcinoma,NS,NS,NS,C9466,http://purl.obolibrary.org/obo/MONDO_0021345
COSO28395278,breast,right,NS,NS,carcinoma,ductal,invasive,ER-positive_PR-positive_HER2-positive,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO28395278,breast,right,NS,NS,carcinoma,ductal,invasive,ER-positive_PR-negative_HER2-negative,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO28395278,breast,left,NS,NS,carcinoma,ductal,invasive,ER-PR-positive,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO28395278,breast,left,NS,NS,carcinoma,ductal,invasive,ER-positive_PR-negative_HER2-positive,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO28395278,breast,left,NS,NS,carcinoma,ductal,invasive,ER-positive_PR-negative,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO28395288,breast,left,NS,NS,carcinoma,invasive_lobular,ER-positive_PR-positive_HER2-negative,NS,breast,NS,NS,NS,carcinoma,lobular_carcinoma,NS,NS,C3771,http://www.ebi.ac.uk/efo/EFO_0008509
COSO28395288,breast,right,NS,NS,carcinoma,invasive_lobular,ER-positive_PR-negative,NS,breast,NS,NS,NS,carcinoma,lobular_carcinoma,NS,NS,C3771,http://www.ebi.ac.uk/efo/EFO_0008509
COSO283910667,breast,right,NS,NS,carcinoma,mixed_ductal_and_lobular,invasive,ER-positive_PR-negative_HER2-negative,breast,NS,NS,NS,carcinoma,ductolobular_carcinoma,NS,NS,C5160,http://www.ebi.ac.uk/efo/EFO_1000382
COSO283910667,breast,left,NS,NS,carcinoma,mixed_ductal_and_lobular,invasive,ER-PR-positive,breast,NS,NS,NS,carcinoma,ductolobular_carcinoma,NS,NS,C5160,http://www.ebi.ac.uk/efo/EFO_1000382
COSO283910667,breast,left,NS,NS,carcinoma,mixed_ductal_and_lobular,invasive,ER-positive_PR-positive_HER2-negative,breast,NS,NS,NS,carcinoma,ductolobular_carcinoma,NS,NS,C5160,http://www.ebi.ac.uk/efo/EFO_1000382
COSO28395278,breast,right,NS,NS,carcinoma,ductal,invasive,NS,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO32596719,sinus,sphenoid,NS,NS,carcinoma,poorly_differentiated,with_focal_glandular_acinar_differentiation,NS,upper_aerodigestive_tract,sinonasal_and_nasal_cavity,sinus,sphenoid,carcinoma,poorly_differentiated_carcinoma,NS,NS,C54293,http://purl.obolibrary.org/obo/MONDO_0056819
COSO28845697,appendix,NS,NS,NS,lymphoma,follicular,NS,NS,haematopoietic_and_lymphoid_tissue,large_intestine,NS,NS,lymphoid_neoplasm,follicular_lymphoma,NS,NS,C3209,http://www.ebi.ac.uk/efo/EFO_0000096
COSO60645697,lung,NS,NS,NS,lymphoma,follicular,NS,NS,haematopoietic_and_lymphoid_tissue,lung,NS,NS,lymphoid_neoplasm,follicular_lymphoma,NS,NS,C3209,http://www.ebi.ac.uk/efo/EFO_0000096
COSO108245714,perineum,NS,NS,NS,lymphoma,marginal_zone,NS,NS,haematopoietic_and_lymphoid_tissue,perineum,NS,NS,lymphoid_neoplasm,marginal_zone_lymphoma,NS,NS,C4337,http://www.ebi.ac.uk/efo/EFO_1001469
COSO59524820,soft_tissue,NS,NS,NS,lymphoma,peripheral_T_cell,NS,NS,haematopoietic_and_lymphoid_tissue,soft_tissue,NS,NS,lymphoid_neoplasm,peripheral_T_cell_lymphoma_unspecified,NS,NS,C4340,http://www.ebi.ac.uk/efo/EFO_0000211
COSO38444820,tonsil,NS,NS,NS,lymphoma,peripheral_T_cell,NS,NS,haematopoietic_and_lymphoid_tissue,tonsil,NS,NS,lymphoid_neoplasm,peripheral_T_cell_lymphoma_unspecified,NS,NS,C4340,http://www.ebi.ac.uk/efo/EFO_0000211
COSO301310404,ovary,NS,NS,NS,carcinoma,large_cell,neuroendocrine,NS,ovary,NS,NS,NS,carcinoma,large_cell_neuroendocrine_carcinoma,NS,NS,C5238,
COSO108285202,larynx,NS,NS,NS,angiosarcoma,NS,NS,NS,soft_tissue,blood_vessel,larynx,NS,angiosarcoma,NS,NS,NS,C3088,http://www.ebi.ac.uk/efo/EFO_0003968
COSO51926211,bone,NS,NS,NS,myxofibrosarcoma,NS,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,bone,NS,fibrosarcoma,myxofibrosarcoma,NS,NS,C6496,
COSO573820552,soft_tissue,leg,NS,NS,carcinoma,myoepithelial,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,leg,NS,myoepithelial_carcinoma,NS,NS,NS,C7596,
COSO28775754,colon,NS,NS,NS,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,large_intestine,NS,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,NS,NS,C4247,http://www.ebi.ac.uk/efo/EFO_1001972
COSO327420567,skin,ear,NS,NS,nevus,Blitz,NS,NS,skin,ear,NS,NS,benign_melanocytic_nevus,blue,Blitz,NS,C3803,http://www.ebi.ac.uk/efo/EFO_1000841
COSO600520597,brain,thalamus,NS,NS,glioma,diffuse_midline,H3_K27M_mutant,NS,central_nervous_system,thalamus,NS,NS,glioma,diffuse_midline_glioma,NS,NS,C129309,
COSO279811341,NS,NS,NS,NS,sarcoma,histiocytic,transformed_from_follicular_lymphoma,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,malignant_histiocytosis,NS,NS,C9294,http://www.ebi.ac.uk/efo/EFO_1000297
COSO27814826,bile_duct,cystic_duct,NS,NS,adenocarcinoma,NS,NS,NS,biliary_tract,bile_duct,NS,NS,carcinoma,adenocarcinoma,NS,NS,C27813,http://purl.obolibrary.org/obo/MONDO_0003193
COSO36004826,stomach,corpus,NS,NS,carcinoma,NS,NS,NS,stomach,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,C4004,http://www.ebi.ac.uk/efo/EFO_0000503
COSO108806155,cervix,NS,NS,NS,liposarcoma,pleomorphic,NS,NS,soft_tissue,fat,cervix,NS,liposarcoma,pleomorphic,NS,NS,C3705,http://www.ebi.ac.uk/efo/EFO_0003083
COSO27604818,lymph_node,inguinal,NS,NS,lymphoma,diffuse_large_B_cell,anaplastic,NS,haematopoietic_and_lymphoid_tissue,lymph_node,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS,C8851,http://www.ebi.ac.uk/efo/EFO_0000403
COSO27604818,lymph_node,cervical,NS,NS,lymphoma,diffuse_large_B_cell,non_germinal_centre_type,NS,haematopoietic_and_lymphoid_tissue,lymph_node,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS,C8851,http://www.ebi.ac.uk/efo/EFO_0000403
