DiseaseID	a	b	DiseaseName	c	d	link
DOID:0080218	ENSP00000332812	PTGDR2	Primary spontaneous pneumothorax	3.156	1.578	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000332812&type2=-26&id2=DOID:0080218
DOID:12577	ENSP00000332973	SMAD3	Urethral obstruction	3.342	1.671	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000332973&type2=-26&id2=DOID:12577
DOID:823	ENSP00000333203	SERPINA5	Periapical periodontitis	3.229	1.614	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333203&type2=-26&id2=DOID:823
DOID:0111267	ENSP00000333363	DNAH8	Hyaline body myopathy	3.167	1.584	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333363&type2=-26&id2=DOID:0111267
DOID:2598	ENSP00000333441	TREX2	Laryngeal benign neoplasm	3.531	1.765	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333441&type2=-26&id2=DOID:2598
DOID:2748	ENSP00000333667	SHMT2	Glycogen storage disease III	3.086	1.543	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333667&type2=-26&id2=DOID:2748
DOID:0080924	ENSP00000333680	NFAM1	Bilateral perisylvian polymicrogyria	3.382	1.691	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333680&type2=-26&id2=DOID:0080924
DOID:0070151	ENSP00000333836	FIGN	Hereditary sensory and autonomic neuropathy type 6	3.269	1.635	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333836&type2=-26&id2=DOID:0070151
DOID:13143	ENSP00000333980	ZNF749	Benign secondary hypertension	5.2	2.6	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000333980&type2=-26&id2=DOID:13143
DOID:6811	ENSP00000334040	RSBN1L	Juvenile pilocytic astrocytoma	3.297	1.648	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334040&type2=-26&id2=DOID:6811
DOID:0080747	ENSP00000334042	TAC4	Chronic urticaria	3.466	1.733	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334042&type2=-26&id2=DOID:0080747
DOID:13095	ENSP00000334134	RGS9BP	Vertebral artery insufficiency	3.011	1.506	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334134&type2=-26&id2=DOID:13095
DOID:4952	ENSP00000334140	KLHDC10	Postpoliomyelitis syndrome	3.709	1.854	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334140&type2=-26&id2=DOID:4952
DOID:0080664	ENSP00000334148	WDR25	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	4.421	2.21	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334148&type2=-26&id2=DOID:0080664
DOID:0110675	ENSP00000334216	ATP4B	Congenital myasthenic syndrome 11	3.386	1.693	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334216&type2=-26&id2=DOID:0110675
DOID:2000	ENSP00000334223	SLC36A2	Otosalpingitis	5.342	2.671	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334223&type2=-26&id2=DOID:2000
DOID:0060179	ENSP00000334267	C5orf38	Renpenning syndrome	3.016	1.508	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334267&type2=-26&id2=DOID:0060179
DOID:0110481	ENSP00000334289	C9orf85	Autosomal recessive nonsyndromic deafness 23	3.42	1.71	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334289&type2=-26&id2=DOID:0110481
DOID:4404	ENSP00000334319	PCLO	Occupational dermatitis	3.338	1.669	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334319&type2=-26&id2=DOID:4404
DOID:0110751	ENSP00000334330	DEFB105A	Type 1 diabetes mellitus 12	4.248	2.124	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334330&type2=-26&id2=DOID:0110751
DOID:0110943	ENSP00000334330	DEFB105A	Autosomal recessive osteopetrosis 2	3.45	1.725	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334330&type2=-26&id2=DOID:0110943
DOID:3869	ENSP00000334418	OR4C12	Childhood medulloblastoma	3.397	1.698	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334418&type2=-26&id2=DOID:3869
DOID:0050304	ENSP00000334472	FOXE3	Aniseikonia	3.342	1.671	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334472&type2=-26&id2=DOID:0050304
DOID:0050256	ENSP00000334553	PPIL2	Angiostrongyliasis	3.435	1.718	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334553&type2=-26&id2=DOID:0050256
DOID:0111745	ENSP00000334553	PPIL2	Cerebellar ataxia type 43	3.432	1.716	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334553&type2=-26&id2=DOID:0111745
DOID:10361	ENSP00000334553	PPIL2	Eosinophilic meningitis	3.205	1.603	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334553&type2=-26&id2=DOID:10361
DOID:0080667	ENSP00000334563	MYO18B	Spinal muscular atrophy type 0	3.168	1.584	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334563&type2=-26&id2=DOID:0080667
DOID:4007	ENSP00000334934	OR9Q1	Bladder carcinoma	3.124	1.562	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334934&type2=-26&id2=DOID:4007
DOID:1748	ENSP00000334996	CCIN	Conjunctival squamous cell carcinoma	4.622	2.311	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334996&type2=-26&id2=DOID:1748
DOID:3574	ENSP00000334996	CCIN	Lateral sinus thrombosis	3.556	1.778	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000334996&type2=-26&id2=DOID:3574
DOID:13628	ENSP00000335261	TMLHE	Favism	3.087	1.543	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000335261&type2=-26&id2=DOID:13628
DOID:0050940	ENSP00000335437	ZNF20	Endocervical adenocarcinoma	3.224	1.612	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000335437&type2=-26&id2=DOID:0050940
DOID:0050933	ENSP00000335529	OR5L1	Ovarian serous carcinoma	3.714	1.857	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000335529&type2=-26&id2=DOID:0050933
DOID:0110192	ENSP00000335560	ARHGEF25	Charcot-Marie-Tooth disease type 4H	3.234	1.617	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000335560&type2=-26&id2=DOID:0110192
DOID:0060361	ENSP00000335623	VSIG10L	Punctate palmoplantar keratoderma	3.565	1.783	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000335623&type2=-26&id2=DOID:0060361
DOID:0050987	ENSP00000336127	TTC7B	Hypomyelinating leukoencephalopathy	4.739	2.37	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000336127&type2=-26&id2=DOID:0050987
DOID:0060789	ENSP00000336747	HIP1	Hypomyelinating leukodystrophy 4	4.009	2.005	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000336747&type2=-26&id2=DOID:0060789
DOID:0090041	ENSP00000336747	HIP1	Torsion dystonia 4	3.599	1.799	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000336747&type2=-26&id2=DOID:0090041
DOID:0060447	ENSP00000336775	SYNM	Epithelial basement membrane dystrophy	3.422	1.711	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000336775&type2=-26&id2=DOID:0060447
DOID:2491	ENSP00000336783	TNRC6C	Sensory peripheral neuropathy	3.316	1.658	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000336783&type2=-26&id2=DOID:2491
DOID:0110397	ENSP00000336831	PLS1	Retinitis pigmentosa 27	3.378	1.689	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000336831&type2=-26&id2=DOID:0110397
DOID:0060811	ENSP00000337008	ZNF644	Syndromic X-linked intellectual disability Turner type	3.511	1.756	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337008&type2=-26&id2=DOID:0060811
DOID:992	ENSP00000337040	UNC119	Omsk hemorrhagic fever	3.331	1.665	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337040&type2=-26&id2=DOID:992
DOID:0080164	ENSP00000337081	ZNF112	Myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1	3.91	1.955	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337081&type2=-26&id2=DOID:0080164
DOID:533	ENSP00000337088	MEN1	Thymus gland disease	3.685	1.843	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337088&type2=-26&id2=DOID:533
DOID:0050873	ENSP00000337133	SERPINA9	Follicular lymphoma	3.244	1.622	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337133&type2=-26&id2=DOID:0050873
DOID:0050748	ENSP00000337133	SERPINA9	Marginal zone B-cell lymphoma	3.235	1.617	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337133&type2=-26&id2=DOID:0050748
DOID:0112034	ENSP00000337512	CMTR2	non-syndromic X-linked intellectual disability 9	3.683	1.841	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337512&type2=-26&id2=DOID:0112034
DOID:0112009	ENSP00000337513	SRA1	Pituitary adenoma 1	5.238	2.619	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337513&type2=-26&id2=DOID:0112009
DOID:5842	ENSP00000337513	SRA1	Testis seminoma	3.389	1.695	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337513&type2=-26&id2=DOID:5842
DOID:5834	ENSP00000337513	SRA1	Spermatocytoma	3.089	1.544	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337513&type2=-26&id2=DOID:5834
DOID:0110379	ENSP00000337587	GGTLC1	Retinitis pigmentosa 43	3.694	1.847	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337587&type2=-26&id2=DOID:0110379
DOID:0112229	ENSP00000337697	DCX	Lissencephaly 10	4.456	2.228	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337697&type2=-26&id2=DOID:0112229
DOID:0110769	ENSP00000337746	ISYNA1	Hereditary spastic paraplegia 16	4.598	2.299	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337746&type2=-26&id2=DOID:0110769
DOID:0111111	ENSP00000337907	MPP7	maturity-onset diabetes of the young type 14	3.57	1.785	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000337907&type2=-26&id2=DOID:0111111
DOID:0110785	ENSP00000338207	LMO1	Hereditary spastic paraplegia 34	3.036	1.518	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338207&type2=-26&id2=DOID:0110785
DOID:0110637	ENSP00000338260	APOL4	Muscular dystrophy-dystroglycanopathy type B6	3.752	1.876	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338260&type2=-26&id2=DOID:0110637
DOID:0050588	ENSP00000338260	APOL4	Muscular dystrophy-dystroglycanopathy	3.16	1.58	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338260&type2=-26&id2=DOID:0050588
DOID:0111657	ENSP00000338276	CRISP1	Ectodermal dysplasia 5	3.94	1.97	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338276&type2=-26&id2=DOID:0111657
DOID:0111659	ENSP00000338276	CRISP1	Ectodermal dysplasia 6	3.94	1.97	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338276&type2=-26&id2=DOID:0111659
DOID:0111660	ENSP00000338276	CRISP1	Ectodermal dysplasia 7	3.94	1.97	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338276&type2=-26&id2=DOID:0111660
DOID:0111656	ENSP00000338276	CRISP1	Ectodermal dysplasia 9	3.541	1.77	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338276&type2=-26&id2=DOID:0111656
DOID:0111246	ENSP00000338345	SNCA	Amyotrophic lateral sclerosis-parkinsonism/dementia complex 1	4.268	2.134	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338345&type2=-26&id2=DOID:0111246
DOID:2734	ENSP00000338352	NUDT4	Keratosis follicularis	3.169	1.585	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338352&type2=-26&id2=DOID:2734
DOID:0080828	ENSP00000338413	UBA1	VEXAS syndrome	7.312	3.656	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338413&type2=-26&id2=DOID:0080828
DOID:0110072	ENSP00000338532	FAM53B	Arrhythmogenic right ventricular dysplasia 3	3.239	1.619	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338532&type2=-26&id2=DOID:0110072
DOID:0111284	ENSP00000338607	THEM6	Psoriasis 9	4.296	2.148	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338607&type2=-26&id2=DOID:0111284
DOID:0060162	ENSP00000338629	RERE	dentatorubral-pallidoluysian atrophy	4.08	2.04	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338629&type2=-26&id2=DOID:0060162
DOID:0060450	ENSP00000338783	CHST5	Lisch epithelial corneal dystrophy	3.66	1.83	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338783&type2=-26&id2=DOID:0060450
DOID:12318	ENSP00000338783	CHST5	Granular corneal dystrophy	3.654	1.827	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338783&type2=-26&id2=DOID:12318
DOID:348	ENSP00000338783	CHST5	Blepharochalasis	3.289	1.645	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338783&type2=-26&id2=DOID:348
DOID:264	ENSP00000338796	SSX2	Hemangiopericytoma	4.786	2.393	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338796&type2=-26&id2=DOID:264
DOID:4838	ENSP00000338860	ZNF444	Myoepithelial carcinoma	5.772	2.886	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338860&type2=-26&id2=DOID:4838
DOID:2096	ENSP00000338860	ZNF444	Vulvar sarcoma	3.987	1.994	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338860&type2=-26&id2=DOID:2096
DOID:6193	ENSP00000338860	ZNF444	Epithelioid sarcoma	3.662	1.831	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338860&type2=-26&id2=DOID:6193
DOID:4233	ENSP00000338860	ZNF444	Clear cell sarcoma	3.649	1.824	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338860&type2=-26&id2=DOID:4233
DOID:2776	ENSP00000338860	ZNF444	Adamantinoma	3.508	1.754	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000338860&type2=-26&id2=DOID:2776
DOID:0060392	ENSP00000339004	FOXG1	Chromosome 14q11-q22 deletion syndrome	4.601	2.301	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339004&type2=-26&id2=DOID:0060392
DOID:0080691	ENSP00000339136	ERAS	Noonan syndrome-like disorder with loose anagen hair	4.256	2.128	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339136&type2=-26&id2=DOID:0080691
DOID:11457	ENSP00000339136	ERAS	Brain compression	3.126	1.563	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339136&type2=-26&id2=DOID:11457
DOID:0110893	ENSP00000339251	KRTDAP	Inflammatory bowel disease 13	3.375	1.687	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339251&type2=-26&id2=DOID:0110893
DOID:0070234	ENSP00000339299	TRIO	Loeys-Dietz syndrome 2	3.827	1.913	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339299&type2=-26&id2=DOID:0070234
DOID:8872	ENSP00000339398	HLA-DQA1	Penis carcinoma in situ	3.395	1.698	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339398&type2=-26&id2=DOID:8872
DOID:0080121	ENSP00000339404	ASCC1	Mitochondrial DNA depletion syndrome 3	3.068	1.534	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339404&type2=-26&id2=DOID:0080121
DOID:11507	ENSP00000339566	HIST1H1C	Rumination disorder	3.057	1.529	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339566&type2=-26&id2=DOID:11507
DOID:0110014	ENSP00000339681	FAM78B	Age related macular degeneration 1	3.971	1.985	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339681&type2=-26&id2=DOID:0110014
DOID:0060848	ENSP00000339820	TSPAN18	Developmental and epileptic encephalopathy 9	3.143	1.572	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339820&type2=-26&id2=DOID:0060848
DOID:0111161	ENSP00000339824	FGFR3	Crouzon syndrome-acanthosis nigricans syndrome	4.675	2.337	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339824&type2=-26&id2=DOID:0111161
DOID:4400	ENSP00000339824	FGFR3	Dermatosis papulosa nigra	3.729	1.864	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339824&type2=-26&id2=DOID:4400
DOID:0080027	ENSP00000339824	FGFR3	Spondyloepimetaphyseal dysplasia	3.066	1.533	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339824&type2=-26&id2=DOID:0080027
DOID:1195	ENSP00000339971	MROH8	Ischemic neuropathy	3.468	1.734	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339971&type2=-26&id2=DOID:1195
DOID:11086	ENSP00000339971	MROH8	Chorioretinal scar	3.242	1.621	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000339971&type2=-26&id2=DOID:11086
DOID:14423	ENSP00000340465	SLC20A2	Glossopharyngeal neuralgia	3.241	1.62	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340465&type2=-26&id2=DOID:14423
DOID:0110295	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2U	3.746	1.873	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110295
DOID:0110293	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2P	3.676	1.838	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110293
DOID:0110294	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2T	3.635	1.818	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110294
DOID:0110303	ENSP00000340466	GANAB	Autosomal dominant limb-girdle muscular dystrophy type 1H	3.583	1.791	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110303
DOID:0110287	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2S	3.326	1.663	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110287
DOID:0110306	ENSP00000340466	GANAB	Autosomal dominant limb-girdle muscular dystrophy type 3	3.326	1.663	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110306
DOID:0110292	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2O	3.287	1.643	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110292
DOID:0110285	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2Q	3.148	1.574	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110285
DOID:0110298	ENSP00000340466	GANAB	Autosomal recessive limb-girdle muscular dystrophy type 2N	3.14	1.57	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340466&type2=-26&id2=DOID:0110298
DOID:12506	ENSP00000340467	LRRC16B	Bell's palsy	3.275	1.638	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340467&type2=-26&id2=DOID:12506
DOID:0110113	ENSP00000340474	EXD3	Atrial heart septal defect 8	3.953	1.976	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340474&type2=-26&id2=DOID:0110113
DOID:0110110	ENSP00000340474	EXD3	Atrial heart septal defect 5	3.623	1.812	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340474&type2=-26&id2=DOID:0110110
DOID:0050174	ENSP00000340505	SENP8	Kunjin encephalitis	4.181	2.091	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340505&type2=-26&id2=DOID:0050174
DOID:2828	ENSP00000340505	SENP8	Acalculous cholecystitis	3.622	1.811	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340505&type2=-26&id2=DOID:2828
DOID:13743	ENSP00000340568	COX8C	Spinal cord lipoma	5.098	2.549	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000340568&type2=-26&id2=DOID:13743
