DiseaseID	DiseaseName	vocabulary	code
UMLS:C4024176	Triangular shaped distal phalanges of the hand	HPO	0009875
UMLS:C4024187	Bullet-shaped middle phalanges of the hand	HPO	0009845
UMLS:C4024188	Curved distal phalanges of the hand	HPO	0009838
UMLS:C4024196	Lower limb peromelia	HPO	0009820
UMLS:C4024197	Amelia involving the lower limbs	HPO	0009818
UMLS:C4024199	Upper limb peromelia	HPO	0009814
UMLS:C4024201	Low-output congestive heart failure	HPO	0009805
UMLS:C4024202	Reduced number of teeth	HPO	0009804
UMLS:C4024203	Aplasia of the phalanges of the hand	HPO	0009802
UMLS:C4024210	Lester's sign	HPO	0009781
UMLS:C4024212	Pyramidal skinfold extending from the base to the top of the nails	HPO	0009758
UMLS:C4024213	Aplasia of the pectoralis major muscle	HPO	0009751
UMLS:C4024215	Aplasia of the parotid gland	HPO	0009740
UMLS:C4024216	Tibial pseudoarthrosis	HPO	0009736
UMLS:C4024217	Spinal neurofibromas	HPO	0009735
UMLS:C4024220	Hypomelanotic macule	HPO	0009719
UMLS:C4024221	Papillary cystadenoma of the epididymis	HPO	0009715
UMLS:C4024222	Abnormality of the epididymis	HPO	0009714
UMLS:C4024223	Spinal hemangioblastoma	HPO	0009713
UMLS:C4024229	Chronic CSF lymphocytosis	HPO	0009704
UMLS:C4024230	Contracture of the distal interphalangeal joint of the fingers	HPO	0009697
UMLS:C4024235	Stippling of the epiphysis of the distal phalanx of the thumb	HPO	0009684
UMLS:C4024270	Distally placed thumb	HPO	0009622
UMLS:C4024273	Complete duplication of proximal phalanx of the thumb	HPO	0009608
UMLS:C4024276	Peripheral Schwannoma	HPO	0009593
UMLS:C4024283	Triangular shaped middle phalanx of the 2nd finger	HPO	0009575
UMLS:C4024295	Hypoplasia of the pharynx	HPO	0009555
UMLS:C4024297	Abnormality of the hairline	HPO	0009553
UMLS:C4024310	Triangular epiphysis of the middle phalanx of the 2nd finger	HPO	0009523
UMLS:C4024317	Enlarged epiphysis of the middle phalanx of the 2nd finger	HPO	0009516
UMLS:C4024338	Deviation of the hand or of fingers of the hand	HPO	0009484
UMLS:C4024345	Radial deviation of the 3rd finger	HPO	0009462
UMLS:C4024349	Triangular shaped proximal phalanx of the 3rd finger	HPO	0009456
UMLS:C4024362	Triangular shaped middle phalanx of the 3rd finger	HPO	0009436
UMLS:C4024412	Broad phalanges of the 5th finger	HPO	0009374
UMLS:C4024441	Enlarged epiphysis of the middle phalanx of the 3rd finger	HPO	0009324
UMLS:C4024473	Radial deviation of the 4th finger	HPO	0009279
UMLS:C4024507	Aplasia/Hypoplasia of the distal phalanx of the 5th finger	HPO	0009239
UMLS:C4024552	Triangular shaped middle phalanx of the 5th finger	HPO	0009182
UMLS:C4024579	Osteolysis involving bones of the feet	HPO	0009134
UMLS:C4024583	Increased adipose tissue	HPO	0009126
UMLS:C4024588	Aplasia/Hypoplasia of the frontal sinuses	HPO	0009119
UMLS:C4024589	Aplasia/Hypoplasia of the mandible	HPO	0000347
UMLS:C4024595	Abnormal ossification involving the femoral head and neck	HPO	0009107
UMLS:C4024597	Aplasia/Hypoplasia involving the pelvis	HPO	0009103
UMLS:C4024599	Chronic oral candidiasis	HPO	0009098
UMLS:C4024601	Weakness of long finger extensor muscles	HPO	0009077
UMLS:C4024602	Loss of subcutaneous adipose tissue from upper limbs	HPO	0009056
UMLS:C4024603	Atrophy of quadriceps femoris muscle	HPO	0009050
UMLS:C4024604	Amyotrophy of ankle musculature	HPO	0009031
UMLS:C4024605	Generalized weakness of limb muscles	HPO	0009028
UMLS:C4024606	Loss of gluteal subcutaneous adipose tissue	HPO	0009017
UMLS:C4024607	Exercise-induced leg cramps	HPO	0008991
UMLS:C4024608	Necrotizing myopathy	HPO	0008978
UMLS:C4024609	Decreased activity of mitochondrial respiratory chain	HPO	0008972
UMLS:C4024610	Leg muscle stiffness	HPO	0008969
UMLS:C4024611	Nonprogressive muscular atrophy	HPO	0008964
UMLS:C4024612	Tibialis muscle weakness	HPO	0008963
UMLS:C4024613	Progressive distal muscular atrophy	HPO	0008955
UMLS:C4024615	Adipose tissue loss	HPO	0008887
UMLS:C4024617	Hypoplastic ischiopubic rami	HPO	0008822
UMLS:C4024618	Large iliac wings	HPO	0008818
UMLS:C4024619	Broad femoral head	HPO	0008804
UMLS:C4024620	Widened sacrosciatic notch	HPO	0008798
UMLS:C4024621	Early ossification of capital femoral epiphyses	HPO	0008797
UMLS:C4024622	Wide capital femoral epiphyses	HPO	0008784
UMLS:C4024623	Wide proximal femoral metaphysis	HPO	0008783
UMLS:C4024626	Aplasia/Hypoplasia of the external ear	HPO	0008772
UMLS:C4024628	Aplasia of the epiglottis	HPO	0008753
UMLS:C4024630	Partially duplicated kidney	HPO	0008738
UMLS:C4024631	Renal hypophosphatemia	HPO	0008732
UMLS:C4024632	Gonadal dysgenesis with female appearance, male	HPO	0008723
UMLS:C4024634	Distal urethral duplication	HPO	0008706
UMLS:C4024638	Transient nephrotic syndrome	HPO	0008695
UMLS:C4024640	Aplasia/hypoplasia of the uterus	HPO	0008684
UMLS:C4024641	Enlarged polycystic ovaries	HPO	0008675
UMLS:C4024644	Multiple small medullary renal cysts	HPO	0008659
UMLS:C4024645	Incomplete male pseudohermaphroditism	HPO	0008656
UMLS:C4024646	Aplasia/Hypoplasia of the fallopian tube	HPO	0008655
UMLS:C4024650	Congenital macroorchidism	HPO	0008640
UMLS:C4024654	Postlingual sensorineural hearing impairment	HPO	0008596
UMLS:C4024655	Underfolded superior helices	HPO	0008583
UMLS:C4024656	Absent vestibular function	HPO	0008555
UMLS:C4024660	Aplasia/Hypoplasia of the sacrum	HPO	0008517
UMLS:C4024661	Abnormality of the vertebral spinous processes	HPO	0008516
UMLS:C4024664	Moderate sensorineural hearing impairment	HPO	0008504
UMLS:C4024666	No permanent dentition	HPO	0008498
UMLS:C4024667	Congenital craniofacial dysostosis	HPO	0008497
UMLS:C4024669	Asymmetry of spinal facet joints	HPO	0008482
UMLS:C4024670	Poorly ossified cervical vertebrae	HPO	0008477
UMLS:C4024672	Central vertebral hypoplasia	HPO	0008463
UMLS:C4024674	Hypoplastic spinal processes	HPO	0008460
UMLS:C4024675	C1-C2 vertebral abnormality	HPO	0008440
UMLS:C4024677	Anterior wedging of L1	HPO	0008432
UMLS:C4024678	Punctate vertebral calcifications	HPO	0008420
UMLS:C4024679	Onychogryposis of toenails	HPO	0008401
UMLS:C4024682	Hypoplastic fifth fingernail	HPO	0008398
UMLS:C4024685	Puberty and gonadal disorders	HPO	0008373
UMLS:C4024686	Abnormality of vitamin A metabolism	HPO	0008372
UMLS:C4024689	Abnormality of the calcaneus	HPO	0008364
UMLS:C4024692	Reduced factor XIII activity	HPO	0008357
UMLS:C4024693	Factor X activation deficiency	HPO	0008354
UMLS:C4024695	Increased red cell sickling tendency	HPO	0008346
UMLS:C4024697	Elevated plasma branched chain amino acids	HPO	0008344
UMLS:C4024698	Diaminoaciduria	HPO	0008339
UMLS:C4024700	Elevated creatine kinase after exercise	HPO	0008331
UMLS:C4024701	Reduced von Willebrand factor activity	HPO	0008330
UMLS:C4024702	Reduced factor X activity	HPO	0008321
UMLS:C4024703	Impaired collagen-induced platelet aggregation	HPO	0008320
UMLS:C4024705	Decreased activity of mitochondrial complex II	HPO	0008314
UMLS:C4024706	Spinal cord posterior columns myelin loss	HPO	0008311
UMLS:C4024709	Transient hypophosphatemia	HPO	0008285
UMLS:C4024710	Cerebellar cortical atrophy	HPO	0008278
UMLS:C4024712	Abnormal light-adapted electroretinogram	HPO	0008275
UMLS:C4024713	Transient aminoaciduria	HPO	0008273
UMLS:C4024716	Secondary growth hormone deficiency	HPO	0008240
UMLS:C4024717	Adrenal medullary hypoplasia	HPO	0008239
UMLS:C4024718	Multiple pancreatic beta-cell adenomas	HPO	0008194
UMLS:C4024719	Adrenocortical hypoplasia	HPO	0008182
UMLS:C4024722	Reduced factor VII activity	HPO	0008169
UMLS:C4024723	Decreased proportion circulating T-helper cells	HPO	0008165
UMLS:C4024726	Mucopolysacchariduria	HPO	0008155
UMLS:C4024727	Impaired epinephrine-induced platelet aggregation	HPO	0008148
UMLS:C4024728	Delayed calcaneal ossification	HPO	0008142
UMLS:C4024729	Distal tapering of metatarsals	HPO	0008133
UMLS:C4024730	Calcaneonavicular fusion	HPO	0008122
UMLS:C4024731	Flexion limitation of toes	HPO	0008116
UMLS:C4024732	Ankylosis of feet small joints	HPO	0008090
UMLS:C4024733	Abnormality of the fifth metatarsal bone	HPO	0008089
UMLS:C4024734	Low maternal serum estriol	HPO	0008073
UMLS:C4024735	Maternal virilization in pregnancy	HPO	0008072
UMLS:C4024736	Abnormally lax or hyperextensible skin	HPO	0008067
UMLS:C4024737	Aplasia/Hypoplasia of the skin	HPO	0008065
UMLS:C4024738	Aplasia/Hypoplasia of the lens	HPO	0008063
UMLS:C4024742	Aplasia/Hypoplasia of the macula	HPO	0008059
UMLS:C4024743	Aplasia/Hypoplasia of the optic nerve	HPO	0008058
UMLS:C4024745	Aplasia/Hypoplasia affecting the eye	HPO	0008056
UMLS:C4024748	Aplasia/Hypoplasia of the iris	HPO	0008053
UMLS:C4024750	Abnormality of the palpebral fissures	HPO	0008050
UMLS:C4024751	Abnormality of the extraocular muscles	HPO	0008049
UMLS:C4024756	Abnormality of macular pigmentation	HPO	0008002
UMLS:C4024757	Malformed lacrimal duct	HPO	0007993
UMLS:C4024758	Intraretinal exudate	HPO	0007989
UMLS:C4024759	Macular hypopigmentation	HPO	0007988
UMLS:C4024760	Progressive visual field defects	HPO	0007987
UMLS:C4024761	Retinal arteriolar occlusion	HPO	0007985
UMLS:C4024762	Pattern dystrophy of the retina	HPO	0007963
UMLS:C4024763	Optic atrophy from cranial nerve compression	HPO	0007958
UMLS:C4024765	Peripapillary chorioretinal atrophy	HPO	0007950
UMLS:C4024767	Dense posterior cortical cataract	HPO	0007948
UMLS:C4024768	Intermittent microsaccadic pursuits	HPO	0007944
UMLS:C4024769	Reticular pigmentary degeneration	HPO	0007937
UMLS:C4024772	Abnormal flash visual evoked potentials	HPO	0007928
UMLS:C4024773	Lacrimal duct aplasia	HPO	0007925
UMLS:C4024776	Reticular retinal dystrophy	HPO	0007913
UMLS:C4024779	Marginal corneal dystrophy	HPO	0007880
UMLS:C4024780	Almond-shaped palpebral fissure	HPO	0007874
UMLS:C4024784	Amyloid deposition in the vitreous humor	HPO	0007841
UMLS:C4024786	Mosaic corneal dystrophy	HPO	0007836
UMLS:C4024788	Anterior chamber synechiae	HPO	0007833
UMLS:C4024789	Nonprogressive restrictive external ophthalmoplegia	HPO	0007831
UMLS:C4024790	Adult-onset night blindness	HPO	0007830
UMLS:C4024792	Nodular corneal dystrophy	HPO	0007827
UMLS:C4024794	Horizontal supranuclear gaze palsy	HPO	0007817
UMLS:C4024795	Nongranulomatous uveitis	HPO	0007813
UMLS:C4024796	Punctate corneal dystrophy	HPO	0007809
UMLS:C4024799	Granular macular appearance	HPO	0007793
UMLS:C4024803	Posterior retinal neovascularization	HPO	0007778
UMLS:C4024809	Chorioretinal dysplasia	HPO	0007731
UMLS:C4024810	Chronic irritative conjunctivitis	HPO	0007717
UMLS:C4024811	Peripheral vitreous opacities	HPO	0007710
UMLS:C4024816	Depigmented fundus	HPO	0007680
UMLS:C4024817	Vitelliform-like macular lesions	HPO	0007677
UMLS:C4024818	Progressive night blindness	HPO	0007675
UMLS:C4024819	Abnormality of chorioretinal pigmentation	HPO	0007661
UMLS:C4024820	Large hyperpigmented retinal spots	HPO	0007658
UMLS:C4024821	Diffuse nuclear cataract	HPO	0007657
UMLS:C4024822	Lacrimal gland aplasia	HPO	0007656
UMLS:C4024825	Peripheral tractional retinal detachment	HPO	0007643
UMLS:C4024826	Pigmentation anomalies of sun-exposed skin	HPO	0007623
UMLS:C4024827	Telangiectasia of extensor surfaces	HPO	0007621
UMLS:C4024828	Fine, reticulate skin pigmentation	HPO	0007617
UMLS:C4024829	Nevus flammeus nuchae	HPO	0007616
UMLS:C4024831	Blotching pigmentation of the skin	HPO	0007610
UMLS:C4024832	Hypoproteinemic edema	HPO	0007609
UMLS:C4024836	Generalized reticulate brown pigmentation	HPO	0007599
UMLS:C4024837	Congenital palmoplantar keratodermia	HPO	0007597
UMLS:C4024842	Generalized bronze hyperpigmentation	HPO	0007574
UMLS:C4024843	Late onset atopic dermatitis	HPO	0007573
UMLS:C4024844	Generalized seborrheic dermatitis	HPO	0007569
UMLS:C4024848	Absent pigmentation of the ventral chest	HPO	0007542
UMLS:C4024851	Punctate palmoplantar hyperkeratosis	HPO	0007530
UMLS:C4024852	Hypopigmented skin patches on arms	HPO	0007526
UMLS:C4024853	Increased number of skin folds	HPO	0007522
UMLS:C4024854	Irregular hyperpigmentation of back	HPO	0007521
UMLS:C4024855	Lack of subcutaneous fatty tissue	HPO	0007519
UMLS:C4024856	Redundant skin on fingers	HPO	0007516
UMLS:C4024859	Progressive hyperpigmentation	HPO	0007505
UMLS:C4024861	Streaks of hyperkeratosis along each finger onto the palm	HPO	0007501
UMLS:C4024862	Recurrent staphylococcal infections	HPO	0007499
UMLS:C4024863	Diffuse skin atrophy	HPO	0007488
UMLS:C4024864	Depigmentation/hyperpigmentation of skin	HPO	0007483
UMLS:C4024865	Generalized papillary lesions	HPO	0007482
UMLS:C4024867	Perifollicular hyperkeratosis	HPO	0007468
UMLS:C4024869	Generalized anhidrosis	HPO	0007459
UMLS:C4024871	Prominent veins on trunk	HPO	0007457
UMLS:C4024872	Progressive reticulate hyperpigmentation	HPO	0007456
UMLS:C4024876	Palmoplantar blistering	HPO	0007446
UMLS:C4024877	Hyperpigmented/hypopigmented macules	HPO	0007441
UMLS:C4024878	Generalized hyperpigmentation	HPO	0007440
UMLS:C4024880	Hair-nail ectodermal dysplasia	HPO	0007436
UMLS:C4024881	Few cafe-au-lait spots	HPO	0007429
UMLS:C4024882	Telangiectasia of the oral mucosa	HPO	0007428
UMLS:C4024883	Hyperextensible skin of face	HPO	0007425
UMLS:C4024884	Neonatal wrinkled skin of hands and feet	HPO	0007414
UMLS:C4024885	Macular hyperpigmented dermopathy	HPO	0007412
UMLS:C4024886	Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines	HPO	0007402
UMLS:C4024888	Asymmetric, linear skin defects	HPO	0007398
UMLS:C4024890	Excessive wrinkled skin	HPO	0007392
UMLS:C4024891	Hyperkeratosis with erythema	HPO	0007390
UMLS:C4024892	Congenital exfoliative erythroderma	HPO	0007381
UMLS:C4024895	Atrophy/Degeneration involving the caudate nucleus	HPO	0007374
UMLS:C4024896	Motor neuron atrophy	HPO	0007373
UMLS:C4024897	Atrophy/Degeneration involving the corticospinal tracts	HPO	0007372
UMLS:C4024898	Atrophy/Degeneration affecting the cerebrum	HPO	0007369
UMLS:C4024899	Atrophy/Degeneration affecting the central nervous system	HPO	0007367
UMLS:C4024900	Atrophy/Degeneration affecting the brainstem	HPO	0007366
UMLS:C4024905	Abnormality of the pons	HPO	0007361
UMLS:C4024906	Hemifacial seizures	HPO	0007332
UMLS:C4024907	Mixed demyelinating and axonal polyneuropathy	HPO	0007327
UMLS:C4024908	Rapid neurologic deterioration	HPO	0007307
UMLS:C4024911	Acute infantile spinal muscular atrophy	HPO	0007280
UMLS:C4024912	Occipital myelomeningocele	HPO	0007271
UMLS:C4024914	Symmetric peripheral demyelination	HPO	0007262
UMLS:C4024916	Decreased number of small peripheral myelinated nerve fibers	HPO	0007249
UMLS:C4024917	Congenital encephalopathy	HPO	0007239
UMLS:C4024918	Recurrent subcortical infarcts	HPO	0007236
UMLS:C4024919	Spinocerebellar tract disease in lower limbs	HPO	0007232
UMLS:C4024920	Decreased distal sensory nerve action potential	HPO	0007230
UMLS:C4024921	Lower limb amyotrophy	HPO	0007210
UMLS:C4024922	Irregular myelin loops	HPO	0007208
UMLS:C4024923	Diffuse white matter abnormalities	HPO	0007204
UMLS:C4024924	Cerebral artery atherosclerosis	HPO	0007201
UMLS:C4024926	Focal T2 hyperintense basal ganglia lesion	HPO	0007183
UMLS:C4024927	Peripheral hypomyelination	HPO	0007182
UMLS:C4024928	Absent smooth pursuit	HPO	0007179
UMLS:C4024929	Slowed slurred speech	HPO	0007164
UMLS:C4024930	Diffuse demyelination of the cerebral white matter	HPO	0007162
UMLS:C4024932	Bilateral basal ganglia lesions	HPO	0007146
UMLS:C4024933	Acute demyelinating polyneuropathy	HPO	0007131
UMLS:C4024934	Cerebellar medulloblastoma	HPO	0007129
UMLS:C4024935	Subcortical dementia	HPO	0007123
UMLS:C4024936	Temporal cortical atrophy	HPO	0007112
UMLS:C4024937	Chronic hepatic encephalopathy	HPO	0007111
UMLS:C4024938	Segmental peripheral demyelination	HPO	0007107
UMLS:C4024939	Prolonged somatosensory evoked potentials	HPO	0007104
UMLS:C4024940	Cranial nerve motor loss	HPO	0007097
UMLS:C4024941	Dilated third ventricle	HPO	0007082
UMLS:C4024942	Late-onset muscular dystrophy	HPO	0007081
UMLS:C4024943	Decreased amplitude of sensory action potentials	HPO	0007078
UMLS:C4024944	Profound static encephalopathy	HPO	0007069
UMLS:C4024945	Generalized cerebral atrophy/hypoplasia	HPO	0007058
UMLS:C4024946	Focal white matter lesions	HPO	0007042
UMLS:C4024947	Symmetric lesions of the basal ganglia	HPO	0007039
UMLS:C4024948	Anterior encephalocele	HPO	0007035
UMLS:C4024949	Generalized hyperreflexia	HPO	0007034
UMLS:C4024950	Nonprogressive encephalopathy	HPO	0007030
UMLS:C4024952	Cavitation of the basal ganglia	HPO	0007007
UMLS:C4024953	Dorsal column degeneration	HPO	0007006
UMLS:C4024956	Grammar-specific speech disorder	HPO	0006977
UMLS:C4024957	Proximal spinal muscular atrophy	HPO	0006959
UMLS:C4024959	Frontoparietal cortical dysplasia	HPO	0006930
UMLS:C4024960	Unilateral polymicrogyria	HPO	0006927
UMLS:C4024961	Metachromatic leukodystrophy variant	HPO	0006926
UMLS:C4024962	Axial muscle stiffness	HPO	0006921
UMLS:C4024963	Abnormal aggressive, impulsive or violent behavior	HPO	0006919
UMLS:C4024964	Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material	HPO	0006916
UMLS:C4024965	Frontal cortical atrophy	HPO	0006913
UMLS:C4024967	Congenital peripheral neuropathy	HPO	0006903
UMLS:C4024968	Impaired thermal sensitivity	HPO	0006901
UMLS:C4024970	Thick cerebral cortex	HPO	0006891
UMLS:C4024972	Symmetrical progressive peripheral demyelination	HPO	0006873
UMLS:C4024973	Midline central nervous system lipomas	HPO	0006866
UMLS:C4024975	Posterior leukoencephalopathy	HPO	0006859
UMLS:C4024976	Episodic generalized hypotonia	HPO	0006852
UMLS:C4024979	Ovarian papillary adenocarcinoma	HPO	0006774
UMLS:C4024981	Localized neuroblastoma	HPO	0006768
UMLS:C4024982	Anal canal squamous carcinoma	HPO	0006763
UMLS:C4024984	Diffuse leiomyomatosis	HPO	0006756
UMLS:C4024986	Congenital neuroblastoma	HPO	0006742
UMLS:C4024988	Intestinal carcinoid	HPO	0006723
UMLS:C4024989	Hereditary nonpolyposis colorectal carcinoma	EFO	0009911
UMLS:C4024990	Aplasia/Hypoplasia of the sternum	HPO	0006714
UMLS:C4024991	Aplasia/Hypoplasia of the scapulae	HPO	0006713
UMLS:C4024993	Aplasia/Hypoplasia of the clavicles	HPO	0006710
UMLS:C4024994	Abnormality of the hepatic vasculature	HPO	0006707
UMLS:C4024996	Aplasia/Hypoplasia of the lungs	HPO	0006703
UMLS:C4025000	Myocardial steatosis	HPO	0006693
UMLS:C4025001	Short chordae tendineae of the tricuspid valve	HPO	0006692
UMLS:C4025002	Pulmonic valve myxoma	HPO	0006691
UMLS:C4025003	Aortic tortuosity	HPO	0006687
UMLS:C4025004	Ventricular preexcitation with multiple accessory pathways	HPO	0006684
UMLS:C4025008	Reduced systolic function	HPO	0006673
UMLS:C4025009	Impaired myocardial contractility	HPO	0006670
UMLS:C4025010	Coat hanger sign of ribs	HPO	0006665
UMLS:C4025016	Straight clavicles	HPO	0006587
UMLS:C4025017	Fatal liver failure in infancy	HPO	0006583
UMLS:C4025018	Depletion of mitochondrial DNA in liver	HPO	0006581
UMLS:C4025019	Intrahepatic cholestasis with episodic jaundice	HPO	0006575
UMLS:C4025020	Acute hepatic steatosis	HPO	0006573
UMLS:C4025021	Increased hepatocellular lipid droplets	HPO	0006565
UMLS:C4025022	Decreased mitochondrial complex III activity in liver tissue	HPO	0006558
UMLS:C4025027	Repeated pneumothoraces	HPO	0006522
UMLS:C4025028	Intraalveolar nodular calcifications	HPO	0006514
UMLS:C4025031	Aplasia/hypoplasia of the humerus	HPO	0006507
UMLS:C4025033	Aplasia/Hypoplasia involving the carpal bones	HPO	0006502
UMLS:C4025034	Abnormality of femoral epiphysis	HPO	0006499
UMLS:C4025038	Abnormality of the tibial metaphysis	HPO	0006491
UMLS:C4025040	Abnormality of the femoral metaphysis	HPO	0006489
UMLS:C4025043	Abnormality of the pancreatic islet cells	HPO	0006476
UMLS:C4025044	Fixed elbow flexion	HPO	0006471
UMLS:C4025045	Irregular proximal tibial epiphyses	HPO	0006456
UMLS:C4025047	Proximal femoral metaphyseal abnormality	HPO	0006431
UMLS:C4025048	Elongated radius	HPO	0006424
UMLS:C4025049	Distal tapering femur	HPO	0006408
